Idx,p1_loss0,p2_loss0,p1_loss1,p2_loss1,p1_loss2,p2_loss2
1000,3.8357434437215865,3.0060001014830013,3.215315912201633,2.6875912544086464,3.2431758451684614,3.2161260284033246
2000,3.0963045012561365,1.9366677882689212,3.0263777118369015,2.5593609451235375,3.0357772325606724,2.4999857218951327
3000,2.9165138787178844,2.2337133898232517,2.2716495760174276,2.289423788442473,2.8730950089616067,2.4144597176773748
4000,2.8950338385304244,2.0622137949572523,3.6500789601697816,2.2008439205298127,2.5174321634595502,2.0488507087275742
5000,2.6850453644122894,2.254240531699296,2.162165345759281,1.5943769039831612,2.8723582253418463,1.7352703924451063
6000,2.347313225717248,2.1914395994072384,2.7200248431545653,1.970271527264238,2.6534173482447176,1.9151261045638495
7000,2.3322038539028918,2.074415438943133,2.3487847334445884,2.416638240785198,2.505802066454314,1.8805724654724632
8000,2.5517407850513245,2.0116194127549205,2.645754680299985,1.932317231064714,2.567167255767556,1.496408528633376
9000,2.1757350156989075,2.323654841840096,2.0918355867172194,2.1139919694799643,2.931434359083551,2.230130599008762
10000,2.6672005035145125,1.6701021035130208,2.3624384611543983,2.1207916552651356,2.2038360652582485,2.34377261494889
11000,2.4503646690864116,2.050168362526056,2.238521627615226,2.0650617646227967,2.5641329050605193,2.147111385187843
12000,2.6110847714967105,1.9079585852764813,2.096615808687772,2.189697067546417,3.120446832279836,2.277924579797823
13000,2.67575972181458,2.222075549283592,1.9081530491128946,2.136044876029094,2.7244672432053285,2.2649207942740097
14000,2.448801966942122,2.259324828255761,2.391684180137458,1.5886415133587062,2.659138433830276,1.7572627228311841
15000,2.600575595200874,1.7493335871573013,2.24743812888724,2.1976257087396722,2.808070951128933,2.3215605298351703
16000,2.6914392745181135,2.2258395575589,2.704370238073559,1.8769142885641423,2.0396571258198497,1.6648536019376656
17000,2.2746214036603827,1.7992554906877511,1.925481625213432,1.9081857936322002,2.5121533897668655,2.1297351473160373
18000,2.593552465596103,1.4465574802871688,2.8683532190578798,2.076662629152582,2.552159758948284,2.0542476623971364
19000,2.7566128767958,2.4999616269250304,2.1150435393694016,2.078569764329891,2.4060072099789975,1.9596068615422528
20000,2.3852567059279717,1.7773980896092123,2.3513981976760028,1.56189227002033,2.5628111723787104,1.818072936810879
21000,2.004333155133847,2.2433740099078245,2.4609750435295465,1.964699121893444,2.204791572099158,1.8176825158054533
22000,2.762829588109138,1.7802027017739468,1.987101924925239,1.934312180531806,2.405432961317508,1.9685405554706292
23000,2.2572562238038745,2.0507181376172374,2.434991636152925,2.0619904191451823,2.1104298959024193,1.978640478996403
24000,2.480723539993806,1.618806732634005,2.0011801395318485,2.036643160009384,2.107399710199485,2.1373830848786617
25000,2.194789350351849,1.7010348271120181,2.272840805213126,1.985964295417772,2.587373784579352,1.7887544003020548
26000,2.8278332961126162,2.108187433437307,2.8450846169477275,2.2810166916117454,2.4650656592446505,1.9748992390379159
27000,2.131095044858552,2.0217236763154105,2.4771856273800195,1.9381649758368955,2.3552255667109265,1.9429678892576003
28000,2.8692923237141725,1.9802120115035928,2.42119975825596,1.4648381298927426,2.363981529021503,1.7540605028725964
29000,3.0300359862373427,1.8756769958946427,2.3785598858485173,2.1444297576197107,2.657198283735508,1.9259040137288144
30000,2.2944286679504096,1.5614018505293188,2.9816936346694227,1.843010211941497,2.268620613655804,1.901708208208738
31000,2.039093260012277,2.436549556639324,2.8643142892891698,2.183762110352259,2.2292756780896212,1.5290546773287066
32000,2.0652392321591635,1.770334883236305,2.615563580327814,2.072849626957693,2.2315277893432377,1.8730011942231748
33000,2.8375899915543132,1.644172102768595,1.9755683669129172,2.0394372819750615,2.397589634636611,1.8538255435795168
34000,1.9444307145483024,1.603539722285555,2.6103807763078266,1.527197866880056,1.8584353592845477,1.7563184509083967
