Idx,p1_loss0,p2_loss0,p1_loss1,p2_loss1,p1_loss2,p2_loss2
1000,4.2401645871567295,3.398207477909831,3.5945378667348025,2.8809921171992343,3.6035426582409955,3.4888897143315605
2000,3.3973047089921424,2.185363708528957,3.33524425319071,2.878645198584474,3.434094543748519,2.766892712703508
3000,3.260078565863607,2.4728215374615896,2.6015383631740363,2.5570852720305344,3.145346609842495,2.681972028655389
4000,3.1620893513222192,2.293638175164444,3.9468225744684635,2.417002634346023,2.8210816254434956,2.2569459943194685
5000,3.000591194275224,2.4565383656408546,2.468092908729769,1.8503348381773939,3.146038048160791,1.9377459376882662
6000,2.610896086077652,2.463658965549376,2.9772564097418397,2.2422677012075622,2.9036953719157093,2.1790713370314934
7000,2.5287378915616507,2.2816725289046587,2.6646978477075627,2.6385109415294323,2.7664207951040845,2.100273711860612
8000,2.8103930760917275,2.2339371802701407,2.993555929461307,2.152081306090713,2.8329530958092914,1.7407227156454708
9000,2.3856684403326764,2.5564065150050728,2.3299865166202083,2.3782768326987336,3.220559745652018,2.4667151653152417
10000,2.88584233187139,1.8852646680864005,2.613737714508868,2.4089028529847174,2.446042371314887,2.601854025160565
11000,2.7835688480020813,2.258464447288677,2.4389837963284227,2.3283038094594,2.8329608283687238,2.416340457937957
12000,2.872063667219271,2.0198116837819664,2.3339543637274547,2.420757644209927,3.4123359962306794,2.486027052085957
13000,2.9860862979846163,2.4554834150354488,2.104620411247015,2.3725191686642364,2.96518276580304,2.5620609766123152
14000,2.6704323783168995,2.429451963532453,2.612522893974799,1.8119495715850438,2.9497968252572715,2.021285970633464
15000,2.8851835184834633,2.005263485197857,2.4713975170285467,2.4061817896791866,3.0735753381539923,2.5610092128311464
16000,2.9009394899638075,2.474321518036904,2.972796850233088,2.0878448404629397,2.2009202605185583,1.8508868188387326
17000,2.47318414654546,1.950902967587139,2.093881520614001,2.1410010225740015,2.8092699286437806,2.392492836656916
18000,2.8207631594028997,1.6544402628775021,3.186026938920041,2.325813215309089,2.725186992976677,2.2915179187411003
19000,3.0087201721604924,2.751117338614749,2.3043599072315644,2.3055100944965923,2.638698499556631,2.2215309356448842
20000,2.619357727132528,1.9071853013147437,2.544755634327633,1.740031533048734,2.93492070367727,2.0393127498201475
21000,2.2689264805391596,2.564009622679752,2.7782522498188835,2.2241681385556995,2.4659589529930246,2.025192914701073
22000,2.9891839920761023,1.9727500704106353,2.1558804807481446,2.2496745471971624,2.6629320225897044,2.267018719989535
23000,2.5674482806052255,2.2296060076000814,2.722762323727049,2.4333353874264616,2.2840960118342117,2.2933232637728196
24000,2.7192617416062284,1.740441255973646,2.2635224762722284,2.315572956383228,2.3519257660862056,2.482773496389837
25000,2.404355487375701,1.9651861346224677,2.59004584961716,2.226040369282759,2.8692270144820213,2.0276567710598905
26000,3.0486416076944565,2.3560346891245216,3.05167981595951,2.556572919240692,2.765421470454366,2.1845378664109982
27000,2.2375363293464656,2.2850913424953454,2.7103272631000843,2.1009147927828056,2.6238526820849915,2.2065426723373585
28000,3.1532967372319183,2.202780353484417,2.6917613517616013,1.6684282212090507,2.5725369309117743,1.9784556414688497
29000,3.3568357348057565,2.0943120707937743,2.6425414748223375,2.34262464447017,2.9447059735724452,2.19235871340311
30000,2.5081251862271086,1.796533595145823,3.2294108469431055,2.12914934749808,2.5400372249047454,2.1557789911970686
31000,2.320943925556932,2.7155554211789834,3.07794888911584,2.37732319752204,2.4820639576026435,1.768889444122893
32000,2.365338573025831,2.098480704053465,3.0050403808865127,2.2832533227787777,2.5411194524835814,2.1523211228419243
33000,3.0995113609315013,1.8981276585565259,2.2319154808777886,2.2762727906057454,2.681950640787895,2.057772257203377
34000,2.1123882780361067,1.8664354328916786,2.868896254648765,1.750665840424978,2.051482996118388,2.016717839919778
35000,2.6721380740939455,2.0114377903809184,3.2367022248101107,1.5398770652850693,2.664660841947163,2.025268501350832
36000,2.3884864452324646,2.625357341061418,2.1568599126295136,2.10589764188402,2.4582990217389047,2.1994079634420234
37000,3.1383694468171828,2.571021588317661,2.5092012341091507,2.1261457827577983,2.302886658496573,2.0947324662094986
38000,2.3507073365204723,2.090247361582891,2.4920939835365976,2.3851639543786463,2.6219132954684587,1.754632338545561
39000,2.5277751670780697,2.287216607622397,2.5200111718978655,2.0144927445715513,3.0554515144772294,2.0939850528377275
40000,2.7356403813875443,2.016892654520953,2.4654510186672716,1.8637176701156175,2.9313454610405163,2.0478317069172367
41000,2.692340279383321,1.799453580654389,2.92219623978811,1.5740605779779417,2.101613935982306,1.8164493438419675
42000,2.363211223987641,1.678112337208298,1.8639071646660061,1.5967155977389935,3.0122864571504264,1.8373601640468078
43000,2.2531183030379798,1.840084437927823,2.615874323310011,1.7230324200341325,2.7404460800744053,1.837021238960251
44000,2.5251363471234587,2.2814969764494695,2.941981560304152,2.662830504959785,2.3724212154716517,2.2111033849695203
45000,2.130564010070105,1.9590608262864486,2.2493453602668563,1.87911599040172,2.9587597730205926,2.353632777103738
46000,2.5138979299695112,1.7519723514539405,3.3353009295649825,2.1852932238954983,3.0101430449005844,2.2379929845115814
47000,2.756444968201749,1.8890975679373803,2.856283501028555,2.4431459366241106,2.1307821050212525,1.9548495881767436
48000,2.4446706248076144,2.0793866321185215,2.9634109387256125,1.8315560133327218,1.9602077095835138,2.3309441890562197
49000,2.292257419433056,2.0214869664108477,3.18687451466267,2.0407534060278945,2.7025242293727336,1.9285449380393445
50000,3.403574807186718,2.091299438357136,2.4760293117146532,2.183703376566405,2.390505724176133,2.2226552220807094
51000,2.6041871426722913,2.244068027884731,2.877045217582404,1.7837321255014795,2.481175119530219,2.1775712763471615
52000,1.9259877260523064,1.9560186348640387,3.0747947017229644,1.8720799234290502,2.480670377443713,2.107327974941844
53000,2.9866445059688087,2.1655698916919457,2.863197343822537,2.1918718281756098,2.340193216961303,1.9955123650213928
54000,2.630333372637052,1.9667148603215712,2.717577203053407,1.774182572821349,2.8110099966528828,1.9919970002769773
55000,2.6699361638402217,2.052309528140407,3.2096320238505593,2.0578011255033135,2.2956429154840183,1.7723601085452796
56000,2.619513763763926,2.570291050302833,2.3681934762253083,1.6254985023830395,2.7311918460460993,1.9723346817308847
57000,2.7365738366537458,1.756927282642573,2.6211801630710916,2.32500410011842,2.1747954522772712,2.4688773021977672
58000,2.8208235943307503,2.2340030238459523,2.482685491633917,1.5460217589107033,2.287455968874383,1.8197019861545414
59000,2.284586750330816,1.8636247600823688,2.6798777064621206,1.5054117324211773,3.251268520090698,2.2710975843570678
60000,2.41035253614781,1.9575672319095725,2.967107635675511,1.7513236039467155,3.1522459606229942,1.9733561336582106
61000,3.1085578674613497,2.0414023268585244,2.801555159180182,1.981037966478928,2.5663552571893176,2.5082806934845876
62000,2.3004894847784176,2.11131299980503,2.5237823305036735,2.4910914978672127,2.5993383186441448,2.285046982789972
63000,2.840804847377365,1.9413924495505532,2.571587783137665,1.6736584236889374,3.3616206973500717,2.027571929413074
64000,2.4309375526420043,2.196800332955228,2.8189687860118817,2.3195997299608457,2.163792066302683,1.928179818920658
65000,2.5505654590124576,2.0381128060989533,2.776906644813675,2.0746214690639007,2.8466657888615394,2.0003598182042706
66000,2.915653380840207,1.8035006898545902,2.6767772209903304,2.4209745072088062,2.167861505049196,1.8175402850331597
67000,2.905292232556527,2.2382755113573647,2.9189600439823518,2.4304468797083616,3.122969267890982,1.8568414424921178
68000,2.856114079365763,2.249975770418853,2.7789829657402003,1.463504702465895,2.227634261930519,2.0941779622407295
69000,3.072671632472974,2.165761602073061,2.196016933880584,1.7807628770531327,2.6540099878348067,2.090027696641999
70000,2.594676569008799,1.8887969811677494,2.9205700341960705,1.7669924182334684,2.4839159417775187,1.7553343374437982
71000,2.3226148459648135,1.8333454001254617,2.2101092060348475,2.188063935696704,2.4470932088998176,2.0234896712085186
72000,2.439562644017425,1.9654809500125339,2.4372337711504417,2.296053730467678,2.5206314383047776,2.1574600256309004
73000,2.5761496740619645,2.2245415160219584,3.0489161787461256,2.2120953246508868,2.798080436462954,2.1541706118227997
74000,2.392236368123847,2.1334560694753644,2.5266917343464836,1.7337180788531548,3.13063304731199,2.045775641560216
75000,2.1386349581432307,2.014973227316334,2.6350113043553685,2.1920112768254643,2.619855624915885,1.7490156970393156
76000,2.7676302541861544,2.1283658595761357,2.3254352486544874,2.06912181008944,2.568411333518738,1.9591429445395867
77000,2.1995683100189916,1.7209824354587389,2.4810200281429666,2.0593683628362776,2.7598584806296955,1.7355985241732792
78000,2.6154105141196418,1.9260427102810291,2.3363537205413842,2.0092283352121068,2.6345404271328814,2.051903299987316
79000,2.4947123485389464,2.1425536469757613,2.4395309906138714,2.4462170986956515,2.806976520543297,1.8702660230956822
80000,2.2254949461893188,2.7608458336232338,2.553261177665633,1.896953776892511,2.136575289552657,2.57044432730122
81000,2.5513066305064918,1.9034287655328053,3.0499888280179674,1.7610395531957983,2.2507360849166482,1.6609003341947484
82000,2.7338293498137416,1.8739694541070875,2.20522780347512,2.2594496317209676,2.074603842208845,1.8129076829221284
83000,2.6704186198160325,1.882225241849565,2.398918423679326,1.973402513725825,2.3463403164209238,2.153158614942953
84000,2.2349515779245617,2.2037177477392764,2.708474536617733,1.9228761055946193,2.5138775209134976,2.4273192915255186
85000,2.6686475916301773,2.0519822624138917,3.2041640552339192,2.048562714753037,2.3336290180575343,1.7060160840649894
86000,2.5467843901884533,2.216934332931554,3.078167755137968,1.7585663256011945,2.521588746439619,2.232910537940262
87000,1.9329412620709399,1.9634058710045108,2.617576847198331,2.4563343653344587,2.2605636132991664,2.1406428954192784
88000,1.973992895396765,2.026278068097217,2.34545869441205,1.7316492171824662,2.2871832011074718,1.7610899176627874
89000,2.6876652018958826,1.9397238628246989,2.596781545408414,2.191057525116839,2.149827806974282,1.9234158254713778
90000,2.6349368239883852,1.6551179122339401,3.2985163504927546,1.9677889923779042,2.396204668950114,2.0748689158545544
91000,2.5252010233039957,1.8865507627472335,2.479454517465126,1.676743081577229,2.795440035423052,2.507846900090808
92000,2.0096771846799117,2.0906860202927464,1.8232818716766264,1.7449764533750864,2.056049940771637,2.112229092858406
93000,2.7705979566141896,2.414240063739233,2.266786178385002,2.0706054490724504,2.57111061098119,1.8200453702422594
94000,2.4142561641829032,2.153965258125314,2.4515261745962547,2.363183635714,2.2682136463290177,2.002006261453817
95000,2.4261074064400447,1.8712209251397927,2.69354186439019,1.8643176106950625,2.869818159102505,2.594914008790384
96000,2.4583258409778153,2.459845172342355,2.871984602771461,2.106099466666054,2.2365079046617566,2.0816591844996295
97000,2.6108202822350464,2.314494381152419,2.4537623340601966,1.799054735244089,2.597822642096699,2.4192600488584723
98000,2.149312850812544,2.2654872142581963,2.5860944860010684,1.9842969862628566,2.5329646119915155,2.14794277672376
99000,2.125632350823316,2.338844957585405,2.540598293440323,2.125903326976199,2.3520425810258176,1.9749199036981704
100000,2.9241340607047954,2.3255587759379934,2.515674141234055,2.011662296864476,1.6267757337094286,1.957830264014905
101000,1.9972590573955196,1.5469578614766264,2.6206246344312456,2.0690590016477866,2.6825769223367453,1.945326927531579
102000,1.9899138780325123,2.196000093372177,2.7643470320973433,1.7907656584737934,2.603567068398395,2.1165767161304236
103000,2.638698973355203,1.8703581160908245,2.6890916814171444,2.1357982248884597,2.2216841235943092,1.785419943781835
104000,2.2902778523555356,2.6194317862803063,2.3481010144644525,2.1910071087413994,2.2892402128869196,2.0567060695005996
105000,3.0663068770972126,2.483498109455915,2.6764412672607407,1.8454014595087753,2.5972818212354305,2.402655903102236
106000,2.5860017761778553,1.939235026131148,2.540987163951102,1.9681481252570614,2.9917746002809142,2.118072760223745
107000,2.343321797527982,2.459793373126007,2.2623388469511423,2.0683554663770263,2.8643871478917693,2.3322473747364008
108000,2.5223431456617638,2.159572770560222,2.3269631497912093,2.485674023468381,2.6250083720282293,2.464783860871609
109000,2.4610737423422204,2.039244521925257,2.2701002840583,2.18546261803648,2.0740890867723225,1.8612486703960236
110000,2.4646914507493,1.8239989504791223,2.4954471658559294,1.7268041964720136,2.6467726683796386,2.3692635035295835
111000,2.7282031881737607,1.767525131838185,2.461029665131355,2.127368031853714,3.2496328826601153,2.0424321524320934
112000,2.756977001664443,2.0105381048430426,2.1164136976509345,1.9789363630209902,2.4619969139355526,2.291934903524816
113000,2.1974533769551035,1.6669668030867746,2.5624546124233514,2.2971698855140685,2.5643976119807483,2.50739051319608
114000,2.5501310561143113,2.00876981530167,2.398988627516867,2.042870215378647,3.213439664340914,1.8051329834169771
115000,2.6171465202845696,1.834212894492054,2.2776185555782353,2.318644124979266,2.2543689807439757,1.9211801205777965
116000,2.8981150759638212,2.219883210076422,2.6130888856670857,2.0439561187920003,2.906306434249501,1.908312842194019
117000,2.9554107932877143,2.106879707054403,2.3354820665357328,2.225655410173427,2.2944733718471495,1.4615517455789175
118000,3.058194572231464,2.0089268394968594,2.5358883369100327,2.0705034267498843,2.7095992289551867,2.2822559598923324
119000,2.5090140294352232,1.519342152049701,2.4694302973064093,2.4207716181672265,2.273211493703102,1.8845148950743407
120000,2.284615521918894,2.261049327362199,2.7752588398562614,1.82825574757718,2.7831361328117543,1.9842524032286615
121000,1.8511945591847137,2.280792276179557,2.5640185437693948,2.1135154472368542,2.182469994493415,2.299019608340083
122000,2.848290273331291,1.9411895880075938,2.303243419469697,1.6404655037981768,1.915359311712917,2.0429256732438827
123000,2.7706997863920138,1.6596598241156486,3.1218285445641074,2.0344254743370755,3.026517231579423,2.0892944553502715
124000,2.3407337615430794,2.1362996178929907,2.2321814043170494,2.564823803145053,2.5774374323971623,1.625633197652556
125000,2.02846831291287,1.8718259079894255,2.5098913048017533,2.3285065192761487,2.904828701327863,1.8016052505874016
126000,3.1385821023805285,1.6434265137665334,2.6284045322235303,1.8462771813247458,2.4740515534925844,1.4815842180208818
127000,2.0721306015185252,2.2482843026554438,2.26820053097545,1.9690630439123151,2.50890526193377,1.849598734015507
128000,2.2945587167632766,2.1057976997684293,3.049898820242366,2.0957887854149684,2.2326285041525997,2.0403939623218683
129000,3.215474967428893,2.094946837617649,2.081623780120609,1.5170995479554528,3.041868533264859,2.0997873950321733
130000,2.6339924911777657,1.9793803171830826,2.256625082128574,1.9809832105176404,2.7011516474444734,2.2219195470606175
131000,3.074913043382896,2.1236330329571382,2.0691493697729944,1.9970009155142887,2.8560810143470334,2.135674186144361
132000,3.0004094322419,1.7099831313283884,2.6334091616682542,2.106269863524057,1.928195143530248,1.8227720605514033
133000,2.5532670130005135,1.9316936480077402,2.363836657662095,2.232352815889146,2.635433233848302,2.0165879488714538
134000,2.6438166521560276,2.0166606949815784,2.4406267756967712,2.230322535059378,2.3881408025107267,2.0113446783843054
135000,2.997336320204782,1.5617399523795161,2.532176940030905,1.752509270131774,3.4369101568770426,2.0372526567491045
136000,2.365744840694335,1.93929552839718,2.4094302596400263,2.364604394289217,2.5294207667365134,2.26341252995043
137000,2.672986152598338,2.101402810946667,2.3636947112374513,2.505074895529721,2.7435597407340935,2.224230887826132
138000,2.6120308837862045,2.0795174346257492,2.841814181826443,2.1212199966396694,2.5469059346262966,1.9654274067993642
139000,2.2808342286348875,1.9198922639565985,3.105565956669209,2.072925107028576,3.0852391204317264,2.276414897794486
140000,2.605776736257451,1.8252447768602342,2.5964821784503402,2.7284797516772166,3.3826510910716885,2.2522542815956688
