Idx,q_sum0,q_sum1,q_sum2
17100,25.230950450897218,16.5704566860199,20.21500421524048
17200,22.04171202659607,21.33217493057251,24.493393173217772
17300,27.77259531021118,23.59169204711914,20.035168104171753
17400,24.30889289855957,25.587583923339842,22.632493572235106
17500,19.66916471481323,18.46479368209839,22.178032369613646
17600,22.654292221069337,20.10514362335205,22.849122734069823
17700,24.683231105804442,23.826065368652344,20.650055322647095
17800,18.929281997680665,20.705297803878786,21.44992133140564
17900,20.014165897369384,24.68843542098999,18.97953329086304
18000,20.850383157730104,22.261233673095703,18.993026990890503
18100,25.197283630371093,22.981012058258056,21.73200378417969
18200,21.17525013923645,19.204159994125366,17.722281169891357
18300,19.354323406219482,19.338290004730226,23.7855100440979
18400,21.93964538574219,23.047982997894287,22.902059211730958
18500,17.513442211151123,19.485869770050048,22.03135691642761
18600,25.327872619628906,18.93028844833374,22.08125717163086
18700,21.102115573883058,19.679961805343627,21.26447136878967
18800,27.721505680084228,21.445220069885252,22.999628829956055
18900,24.836543464660643,24.280052947998048,20.71663122177124
19000,20.20396188735962,24.045315685272218,25.817378444671633
19100,19.87462574005127,19.85281371116638,19.722710704803468
19200,24.912363624572755,16.858756189346312,19.550694217681883
19300,25.517430038452147,21.99632936477661,22.892588653564452
19400,23.894967079162598,20.813146991729738,20.83713026046753
19500,23.892794675827027,23.513822154998778,25.298901863098145
19600,26.681807422637938,16.91423882484436,24.991872215270995
19700,24.72181392669678,20.236752414703368,19.10217960357666
19800,21.742150058746336,18.76699811935425,25.010864963531493
19900,20.348792514801026,21.504458599090576,22.098863105773926
20000,22.65144588470459,23.87808027267456,18.437592878341675
20100,26.546822719573974,22.71188777923584,18.347603397369383
20200,24.32547719955444,22.922269372940065,26.268255004882814
20300,20.190736093521117,26.46132423400879,18.40028060913086
20400,21.865481433868407,23.583328552246094,20.057594146728515
20500,25.285599842071534,20.422641525268556,20.212514963150024
20600,22.05322117805481,20.11560224533081,20.293794803619384
20700,20.653649377822877,19.28332495689392,20.208819465637205
20800,23.962603578567506,22.153048830032347,20.914580478668213
20900,26.570216159820557,22.356981296539306,25.673251705169676
21000,20.74639288902283,19.897895717620848,22.522003679275514
21100,28.375651798248292,23.395832948684692,25.425404796600343
21200,24.06712476730347,23.01137267112732,23.479157428741456
21300,23.69315731048584,19.371548309326172,27.239739608764648
21400,20.52533380508423,23.40681631088257,19.652608013153078
21500,27.090273132324217,20.654609813690186,22.035578651428224
21600,23.745948905944825,20.70315960884094,22.332991437911986
21700,22.64536534309387,16.39130831718445,21.755940513610838
21800,21.967204570770264,21.03773363113403,21.66092610359192
21900,28.960424423217773,24.504607706069947,22.373807621002197
22000,21.538383235931395,20.333505096435548,27.78660171508789
22100,20.888732261657715,24.690554447174073,24.435537071228026
22200,26.4582222366333,20.20617778778076,24.31187755584717
22300,19.328046045303346,22.8097696685791,22.344182891845705
22400,22.820616302490233,20.08487340927124,21.495870780944824
22500,24.80563419342041,18.266895799636842,22.66624219894409
22600,22.083806686401367,21.359562110900878,22.73282724380493
22700,21.31412938117981,22.64484064102173,24.278224782943724
22800,20.482483129501343,22.737755575180053,20.936713047027588
22900,25.72138726234436,26.28349510192871,22.420289058685302
23000,22.10598346710205,24.410000553131102,21.17741075515747
23100,24.199773693084715,21.208811140060426,23.055534296035766
23200,24.158271284103392,21.60412202835083,24.28721092224121
23300,22.043843336105347,22.971462459564208,24.903203735351564
23400,18.41905234336853,21.43486123085022,24.71418148994446
23500,17.42657513618469,23.562730312347412,18.210048961639405
23600,17.73057586669922,23.35640823364258,22.91644404411316
23700,17.992514667510985,24.138219203948974,23.39162724494934
23800,20.505925283432006,22.63801016807556,23.546263141632082
23900,21.449480562210084,23.4362473487854,21.158504438400268
24000,20.248893585205078,22.31062808036804,18.141233015060426
24100,22.67811640739441,24.753583011627196,22.466060714721678
24200,26.061053848266603,21.925750885009766,19.91097038269043
24300,25.91076238632202,20.11076232910156,18.61397451400757
24400,25.245224609375,19.3209477519989,18.78636897087097
24500,20.43142267227173,23.96460418701172,21.698362340927122
24600,25.71639633178711,24.330983333587646,22.1153475189209
24700,17.903541831970216,22.48721382141113,17.31530659675598
24800,23.282671995162964,21.628537311553956,19.453405017852784
24900,21.247722606658936,19.6215855884552,23.012632522583008
25000,20.19794361114502,23.415771408081056,24.747063026428222
25100,26.056641483306883,25.643701095581054,20.144934015274046
25200,26.002746868133546,24.441365947723387,18.664551029205324
25300,26.562939109802247,21.17498908996582,18.79039192199707
25400,21.290421476364134,17.57147529602051,21.56520869255066
25500,20.375461807250975,17.061450443267823,22.585918998718263
25600,24.37873706817627,18.298449115753172,24.04199716567993
25700,23.195252237319945,21.706403274536132,23.24537733078003
25800,25.91137945175171,22.42170732498169,24.37217546463013
25900,24.932945461273192,23.000037202835085,21.23054980278015
26000,24.975946159362792,24.445440578460694,22.157357664108275
26100,22.766199283599853,23.475177154541015,22.206607666015625
26200,22.249410247802736,26.02422899246216,19.300928468704225
26300,20.775098752975463,19.6940784740448,17.997173347473144
26400,26.491183471679687,19.156485443115233,23.446607551574708
26500,22.038217658996583,23.555788707733154,24.759776992797853
26600,23.910308170318604,18.141978311538697,23.3742759513855
26700,27.37028259277344,23.273941421508788,23.779903964996336
26800,23.141345310211182,22.531307296752928,24.09954278945923
26900,23.559123821258545,24.137692012786864,22.95957109451294
27000,26.881975879669188,21.495587120056154,22.491674137115478
27100,19.743424377441407,21.25648937225342,21.604642429351806
27200,24.099353733062745,25.879038600921632,21.556390533447267
27300,23.515704956054687,23.81346321105957,18.85199104309082
27400,20.304814558029175,19.313510456085204,23.79960941314697
27500,19.840251274108887,23.011673374176027,25.84522481918335
27600,24.696300716400145,20.48387825012207,19.891060123443605
27700,26.249993896484376,21.34807783126831,20.639971046447755
27800,23.404294624328614,22.31436014175415,18.629554481506347
27900,20.609610958099367,21.602426567077636,18.580259380340575
28000,20.465378971099852,24.78533281326294,23.96785285949707
28100,25.83176984786987,25.630119857788085,23.248953342437744
28200,27.00544958114624,23.57304182052612,22.741648445129396
28300,25.21013013839722,21.323190689086914,19.972520904541014
28400,21.94792835235596,23.86044132232666,19.783274040222167
28500,25.12948101043701,19.673467569351196,21.428802280426027
28600,21.619711723327637,23.987373647689818,23.107112827301027
28700,24.366352767944335,24.12354475021362,20.114297409057617
28800,21.63538890838623,21.19136552810669,19.132967510223388
28900,21.760946407318116,23.702719230651855,23.384691848754883
29000,20.872397022247313,19.44075735092163,20.484738655090332
29100,24.633323612213136,21.03507141113281,19.172734413146973
29200,20.582344722747802,19.484808855056762,23.408505992889403
29300,24.985531616210938,20.691795578002928,18.332522315979006
29400,22.090964317321777,25.365312786102294,25.237185974121093
29500,26.698854026794432,21.471047973632814,25.210819358825685
29600,23.998160495758057,22.466390399932862,21.533935737609863
29700,26.00855167388916,25.28550058364868,21.980431365966798
29800,26.138414039611817,21.83427263259888,25.926465110778807
29900,24.444135627746583,21.549477939605712,25.271272411346434
30000,25.919966335296632,22.599894104003905,24.418624935150145
30100,25.99563913345337,24.091648979187013,24.03348802566528
30200,29.79788131713867,23.54187232017517,23.590479946136476
30300,23.901355361938478,25.693783264160157,25.235372219085694
30400,25.184155769348145,24.795494232177735,19.513863277435302
30500,19.867572841644286,25.358654174804688,18.35836841583252
30600,20.77958589553833,26.195255699157716,24.53802333831787
30700,25.34395668029785,24.976437911987304,26.714163932800293
30800,24.05932761192322,26.926821537017823,25.65862289428711
30900,22.149589653015138,20.862552251815796,24.752709999084473
31000,27.338009433746336,18.40210747718811,24.41505115509033
31100,24.270687713623047,22.55706895828247,23.625712432861327
31200,23.690172595977785,19.614490299224855,21.598671226501466
31300,22.26429663658142,21.26667598724365,19.13437345504761
31400,22.690330991744997,23.90691505432129,18.68063370704651
31500,27.749641304016112,26.46565912246704,22.4336217880249
31600,26.134771327972413,24.854143657684325,24.288608989715577
31700,23.472472295761108,20.07802806854248,19.389581956863402
31800,25.71628595352173,26.268906002044677,18.760022106170656
31900,26.723368301391602,26.11906349182129,19.442710056304932
32000,21.790023937225342,21.861452884674073,21.25016059875488
32100,25.694217224121093,24.788300971984864,22.242768459320068
32200,25.021571578979493,26.05212089538574,22.345425262451172
32300,29.13464962005615,26.5691823387146,22.857594394683836
32400,31.005116271972657,25.600609321594238,21.175577459335326
32500,21.07351400375366,23.393310222625733,18.373810205459595
32600,26.846264667510987,21.61528081893921,19.439479579925536
32700,21.07181921005249,20.364355545043946,20.07490575790405
32800,24.173327655792235,20.697261266708374,25.748937873840333
32900,24.911845703125,20.32633436203003,22.15190389633179
33000,20.369048194885252,20.819692115783692,22.26432544708252
33100,19.49482913017273,25.315073490142822,20.517357387542724
33200,20.425890436172484,27.12957654953003,19.689335927963256
33300,22.72877124786377,21.284918422698976,25.7881489944458
33400,24.776243600845337,21.394263210296632,24.478165531158446
33500,26.52562509536743,23.563264236450195,22.772677268981933
33600,26.312872734069824,24.03833614349365,19.83464370727539
33700,26.14271390914917,22.684682998657227,17.98674805641174
33800,23.93265827178955,21.981606731414796,19.13106527328491
33900,21.435762767791747,27.79476366043091,20.697486686706544
34000,25.119094371795654,23.470480842590334,20.809222164154054
34100,26.993393344879152,22.2477748298645,22.069616928100587
34200,24.889742069244384,28.998073978424074,21.076288452148436
34300,25.132098331451417,22.033727836608886,23.40763116836548
34400,24.997990598678587,22.588335456848146,22.34486373901367
34500,21.892105503082277,24.892973289489746,24.466897239685057
34600,22.664697761535646,28.34498617172241,20.55408881187439
34700,26.311015625,22.090726490020753,23.442855167388917
34800,20.928534317016602,28.442070217132567,24.334984073638918
34900,26.563975429534914,23.593292827606202,25.636720275878908
35000,24.48109582901001,20.313554706573488,23.50195495605469
35100,22.073885078430177,22.068301010131837,23.70705623626709
35200,23.449332103729247,25.607991008758546,24.994564609527586
35300,24.44664058685303,24.31443473815918,22.039926624298097
35400,21.29238380432129,21.0072993850708,21.886278343200683
35500,20.562013778686524,21.018476943969727,25.471601963043213
35600,25.317862377166747,22.401218814849855,23.947408981323242
35700,24.920028343200684,23.808795852661135,25.0226273727417
35800,26.76610134124756,21.951474628448487,24.15241460800171
35900,22.20494661331177,29.47798948287964,27.038754138946533
36000,24.311533718109132,26.792745056152345,24.729516258239745
36100,28.75095775604248,21.98694769859314,25.806565227508546
36200,23.521572408676146,20.99511215209961,18.42691993713379
36300,23.380736598968507,24.931299095153808,21.505139141082765
36400,22.3474619102478,21.208917369842528,22.869743156433106
36500,25.652158460617066,20.34979169845581,19.33543089866638
36600,22.341337280273436,20.940433769226075,19.67185691833496
36700,23.140989656448365,23.3451735496521,20.97801197052002
36800,20.10822738647461,23.3375870513916,22.518849306106567
36900,25.4829337310791,22.76121084213257,24.7289506149292
37000,24.519389610290528,22.516118125915526,28.38963806152344
37100,22.114769706726076,27.927564163208007,23.88584198951721
37200,20.394884510040285,27.780382232666014,25.472045936584472
37300,27.480421867370605,22.226894817352296,23.558801193237304
37400,23.318271427154542,21.076243724822998,21.639254722595215
37500,21.892536659240722,19.289708042144774,25.422234382629394
37600,23.502957077026366,18.924669332504273,20.763300638198853
37700,23.087499504089354,25.012044944763183,21.43120771408081
37800,24.464813537597657,23.05441806793213,27.64793954849243
37900,24.69324836730957,22.23275941848755,22.378838634490968
38000,24.872001934051514,21.079514751434328,22.824886627197266
38100,26.72596139907837,25.555748767852783,26.1402206993103
38200,23.448549537658693,26.350856323242187,25.419370307922364
38300,26.150017929077148,27.39329507827759,20.712659492492676
38400,20.198069868087767,21.63846113204956,22.56170446395874
38500,27.768440265655517,19.131809148788452,20.00372278213501
38600,23.061555137634276,23.656405010223388,24.597568950653077
38700,23.161279220581054,22.287529792785644,25.13943817138672
38800,23.474697189331053,25.25992446899414,24.64305950164795
38900,23.584913320541382,22.441995544433595,25.84569267272949
39000,25.52503978729248,28.831592350006105,23.732927017211914
39100,22.292050151824952,25.064502811431886,22.631108436584473
39200,26.92404998779297,21.13851667404175,24.40360116958618
39300,24.28167152404785,21.161645851135255,24.79166706085205
39400,23.436576652526856,24.931426486968995,26.44662645339966
39500,25.055776653289794,22.880583095550538,26.272704887390137
39600,23.29757822036743,20.992897052764892,25.257743167877198
39700,26.267362747192383,26.87363311767578,24.885643463134766
39800,20.802086420059204,20.98211778640747,26.283804473876952
39900,21.842663478851318,26.350368461608888,23.08680143356323
40000,23.74324203491211,19.720073337554933,25.442208404541017
40100,25.795192775726317,22.06503028869629,25.727945442199708
40200,21.00864044189453,24.483994674682616,21.848019504547118
40300,22.50251781463623,20.507255420684814,26.320602703094483
40400,27.4908984375,22.485685577392577,25.115222778320312
40500,24.65006113052368,25.66589437484741,26.739307651519777
40600,26.206979064941407,22.426891193389892,20.638943243026734
40700,24.22898817062378,21.746505241394043,25.074902362823487
40800,21.618465671539308,21.196017112731933,22.34226499557495
40900,24.81552370071411,23.204109172821045,21.55250699996948
41000,22.1064599609375,24.374409236907958,21.415450792312622
41100,29.48147397994995,24.289752941131592,22.233127727508545
41200,23.6587912940979,22.032946853637696,20.700182485580445
41300,24.71644268989563,23.427140636444094,24.233272075653076
41400,22.551298141479492,25.69749324798584,26.05155279159546
41500,24.25936056137085,26.914958000183105,24.215182781219482
41600,22.799452323913574,23.796184425354003,28.794760055541992
41700,22.137552165985106,25.34983949661255,26.028031826019287
41800,23.040622940063475,26.386205711364745,26.70618621826172
41900,22.07542175292969,20.366870288848876,24.181626110076905
42000,24.010278339385987,23.97282049179077,25.95262685775757
42100,26.128076972961427,20.73388955116272,25.642066764831544
42200,22.203712577819825,24.984488563537596,26.25675575256348
42300,23.741111164093017,25.667546787261962,26.35513427734375
42400,18.521511096954345,21.62968330383301,23.44230083465576
42500,19.35906723976135,24.041682262420654,20.41431339263916
42600,21.81434860229492,23.387628269195556,20.09499286651611
42700,22.488075304031373,26.403998374938965,22.22602756500244
42800,21.354429779052733,25.500384883880614,25.129718055725096
42900,21.214827365875244,25.073894176483154,20.636893787384032
43000,19.20211926460266,24.96917995452881,24.38233959197998
43100,23.791027812957765,25.767283878326417,23.66990093231201
43200,19.126215476989746,23.286368598937987,19.843449096679688
43300,21.40743562698364,21.74551414489746,24.422243480682372
43400,25.198687896728515,20.205235061645507,22.554586963653563
43500,21.11302854537964,24.90987518310547,18.6026362991333
43600,28.884649715423585,21.447789907455444,21.185757179260253
43700,26.681540412902834,24.374365406036375,24.28627990722656
43800,26.850486431121826,20.528457279205323,23.214339122772216
43900,27.112668170928956,20.62506286621094,24.593098125457765
44000,24.46840488433838,26.258541145324706,20.218693828582765
44100,28.687432327270507,23.59072359085083,23.523963432312012
44200,25.27455150604248,28.009611282348633,26.204435882568358
44300,22.896781311035156,28.23577610015869,25.638653774261474
44400,22.425720596313475,27.806573657989503,21.45227981567383
44500,22.927758121490477,27.916771297454833,21.755982418060302
44600,26.60902853012085,26.521744194030763,26.76518976211548
44700,20.28524938583374,28.53479347229004,21.361114387512206
44800,22.19932918548584,27.771998558044434,23.979768238067628
44900,25.19844560623169,22.257715797424318,24.060658054351805
45000,24.96657864570618,22.424357261657715,26.755566959381103
45100,19.75827667236328,26.15002109527588,24.394358854293824
45200,20.059602222442628,24.968741970062254,22.217436294555664
45300,22.44995496749878,25.95637742996216,20.11684646606445
45400,21.26977620124817,23.130693225860597,24.635292530059814
45500,24.864404125213625,21.70838554382324,25.67565050125122
45600,26.83272539138794,20.141094913482664,24.428614978790282
45700,25.518624000549316,20.26345998764038,22.804638805389406
45800,27.123501949310302,23.50156879425049,23.343847351074217
45900,25.908332729339598,27.2807173538208,23.905643386840822
46000,22.040642261505127,28.135124950408937,26.181367931365966
46100,23.030810375213623,22.3559619140625,22.79263843536377
46200,26.002941417694093,21.082942686080933,24.402955951690675
46300,23.80917642593384,25.49329921722412,25.063341999053954
46400,22.300926513671875,26.883330059051513,25.813771190643312
46500,22.402413215637207,27.19773464202881,23.704826259613036
46600,21.2317112159729,21.974003505706786,19.634206857681274
46700,23.6307755279541,21.983174686431884,23.334801921844484
46800,24.485576152801514,25.01567226409912,24.850337047576904
46900,25.917464427947998,21.68494134902954,24.78372980117798
47000,23.194535655975344,25.690089721679687,25.47817777633667
47100,23.931844310760496,25.53929443359375,23.82218732833862
47200,22.8488786315918,24.918240852355957,24.08035562515259
47300,25.671394882202147,27.720105876922606,22.074356746673583
47400,27.44694211959839,21.68931982040405,27.448662004470826
47500,21.277468109130858,23.941462726593016,20.618321323394774
47600,24.048056983947752,21.353574371337892,21.412006378173828
47700,27.18494514465332,27.859268474578858,25.32660659790039
47800,25.409494380950928,25.390510807037355,26.79235134124756
47900,25.162963180541993,25.453232498168944,21.49440731048584
48000,27.17215955734253,20.604301319122314,25.419646911621093
48100,26.571262016296387,23.878978595733642,26.19380163192749
48200,27.17554937362671,24.69521020889282,20.824216709136962
48300,29.83381580352783,20.946549434661865,24.244580116271973
48400,25.64855968475342,24.321014862060547,27.021957721710205
48500,26.276274814605713,20.85675453186035,27.132021865844727
48600,23.797877445220948,23.697275943756104,24.840586891174315
48700,26.14761968612671,25.345979404449462,20.621096019744872
48800,26.866530265808105,28.59651584625244,22.39339813232422
48900,28.889094753265383,26.833185291290285,20.683285331726076
49000,25.245959167480468,27.12463680267334,20.682980442047118
49100,22.79390648841858,22.901264514923096,22.868566246032714
49200,26.92328374862671,25.764346923828125,24.24324429512024
49300,27.04866767883301,23.285958938598633,25.812645187377928
49400,26.895325260162352,22.092605190277098,24.554480895996093
49500,23.45772617340088,25.636554718017578,19.243458805084227
49600,27.359913177490235,21.40559679031372,23.404117507934572
49700,22.40471857070923,26.132189331054686,24.104224147796632
49800,25.367164192199706,27.27268257141113,22.779365310668947
49900,27.313793239593505,23.539977779388426,23.138462047576905
50000,24.908604354858397,24.416688499450682,23.33274374008179
50100,20.23814739227295,24.173077392578126,27.161848545074463
50200,22.81207389831543,26.397178592681886,25.42280778884888
50300,25.928427429199218,22.7581876373291,26.529049224853516
50400,25.02645965576172,27.366958808898925,24.13933292388916
50500,24.087428359985353,24.150837154388427,25.178589630126954
50600,22.320192279815675,21.628412952423094,27.03512340545654
50700,26.426209774017334,24.455934085845946,27.916463737487792
50800,22.710141220092773,20.68486364364624,22.11711208343506
50900,19.77152156829834,26.193872661590575,26.752179203033446
51000,20.334683418273926,27.063838596343995,24.429304084777833
51100,25.30815170288086,22.797013034820555,27.01131275177002
51200,26.247887992858885,25.129946365356446,26.695699634552003
51300,20.117433013916017,25.777702808380127,25.468403491973877
51400,25.492732524871826,28.940017833709717,26.748908405303954
51500,23.776831912994385,29.27075439453125,21.86781778335571
51600,26.728324031829835,22.195295372009276,25.560676746368408
51700,22.678505878448487,24.61140727996826,27.068091411590576
