Idx,p1_loss1,p2_loss1,p1_loss2,p2_loss2,Unnamed: 0,p1_loss0,p2_loss0
37000,0.24510671228593553,0.1397667226917816,0.18248655402567238,0.13190994267669273,36,0.2738238104752132,0.1405338151412645
38000,0.24781574079388222,0.20011327173922216,0.25268974759830876,0.1345744120760048,37,0.2252773966347907,0.2042449033082779
39000,0.23086803044679233,0.18298389706459678,0.27559627810729803,0.12582031137696126,38,0.2415714538899291,0.126628293099458
40000,0.24392351479667007,0.14096066055044665,0.2643177442398726,0.1583235117809428,39,0.2249048605502358,0.1757365837455176
41000,0.25011496068231315,0.0969639545992801,0.1849549603158314,0.15406131357033626,40,0.2665657980927526,0.1309065878609686
42000,0.16781207406653753,0.12836019194331663,0.2937181001119172,0.1294104090461405,41,0.2277691409600024,0.1155190776810892
43000,0.2434550538138932,0.1386328966227537,0.2498691867616388,0.1434499161849747,42,0.2424917274811228,0.1891192440442212
44000,0.2738215183280078,0.20720706485578272,0.21138621446912859,0.17717056927754532,43,0.2762927672123859,0.160718948693476
45000,0.1929479619038516,0.13301623911602692,0.2736046305981932,0.1777417086092107,44,0.246214364439249,0.1459963011342709
46000,0.30510166424016155,0.1655387183128031,0.32217908853834326,0.16779933185082116,45,0.2794232778842487,0.1640238597496482
47000,0.24307246348668826,0.16487384615345047,0.207514756032736,0.1437328573081877,46,0.2644806563325182,0.1789235508860468
48000,0.26502629014161916,0.1299333471452061,0.1836227040790501,0.20114086212395255,47,0.2694802250316802,0.1791095251885447
49000,0.2949100604407417,0.11600006009312262,0.23556866665984866,0.14683148507756166,48,0.2164248331020976,0.2200878912190695
50000,0.23586041865068197,0.16952631552215222,0.18573827561685594,0.14959049055466345,49,0.2356849008915471,0.1549167378815179
51000,0.2716316580082531,0.1249356728845409,0.23879232448352505,0.1564315307343164,50,0.3072435914784295,0.1301014054819796
52000,0.25649010337115635,0.12609281934058394,0.23034659859178394,0.1617257238798578,51,0.2811447818926978,0.109158054734383
53000,0.2875495604791884,0.16106871248746651,0.23991061761211852,0.16580152267471274,52,0.2499888348790067,0.2220521194632887
54000,0.24367187001265078,0.13299391912645175,0.2262613925318055,0.1341271565066582,53,0.2580915049129737,0.1288686454818959
55000,0.2797911330231406,0.17739768216032475,0.23197802349064825,0.12535263912318503,54,0.2332594172353763,0.1626327815976256
56000,0.19161290652993926,0.12219148978508411,0.23723156739995904,0.13821864831704425,55,0.2851773267912288,0.1852076488236586
57000,0.21944142704715533,0.16726688436350334,0.18370884781312855,0.17393021761234326,56,0.2493668765372592,0.1855979705751436
58000,0.20295233908252794,0.12570344579144607,0.18195340593229048,0.13125108492095022,57,0.2592512409928746,0.1345878064115341
59000,0.22917133359917666,0.12530442222176544,0.2896015423025874,0.15746776968763584,58,0.2640503046781006,0.1523670576130732
60000,0.2509128005317088,0.11855757458209991,0.3118263878944245,0.17219330048570006,59,0.2578969662278231,0.1621876037053196
61000,0.21584627796072564,0.13196580173218087,0.23619643050235706,0.2186596557632223,60,0.2673075235203693,0.1632597653362422
62000,0.22492796765562958,0.16593562414248783,0.27282698612509027,0.1584359156258392,61,0.243089095287069,0.1816980910093395
63000,0.24477175383006824,0.1508543599308945,0.3109310102122633,0.1550304885566108,62,0.2300397793412445,0.1636674193683353
64000,0.2643819018108089,0.17970693037922655,0.18874792409490565,0.15118436705587165,63,0.2168135192017166,0.1483184339353212
65000,0.2540158049781942,0.16123109284256185,0.2627138641301323,0.151771338898262,64,0.2473882252432735,0.1387011485715066
66000,0.25671051964351455,0.15492925755679607,0.20607563706961546,0.139259690265978,65,0.2815011055434792,0.1997281317062099
67000,0.24722131712775286,0.20497795846902683,0.2933942231435131,0.1280231295256979,66,0.2369107802708943,0.1685671632649055
68000,0.2427752098674729,0.09640494997972231,0.2129009885190795,0.1509441012088122,67,0.240979623669135,0.1438643071734269
69000,0.21578759945166137,0.1385485616436711,0.23913983411657871,0.19648842368560301,68,0.2479824318019731,0.1658685543882865
70000,0.267728845758662,0.11945915994728172,0.23300054865019065,0.1329437953679323,69,0.2374190165559844,0.1580001537099872
71000,0.20205086255904103,0.15119551666793407,0.22181188077425149,0.15737080370941717,70,0.2217908446253041,0.1028511702106931
72000,0.1833883998739092,0.1387209649224883,0.25589423504872966,0.16496375656386247,71,0.2111387160761567,0.1420683023699097
73000,0.2918332970530766,0.139051119641399,0.27606607778150527,0.159793119751016,72,0.2555308855575335,0.1186333856096974
74000,0.24515368174761534,0.13013704148707567,0.27795365605164657,0.15697026341645556,73,0.1954019868310461,0.1801224166053836
75000,0.2480295437498618,0.1911737006822867,0.27133001319548394,0.10777160441423779,74,0.2789979460896278,0.1991427464955681
76000,0.20880994918794113,0.16746294476250384,0.23640570756557588,0.13711557569603125,75,0.3096493680276469,0.1828500218144277
77000,0.21917440809986807,0.1801459134547184,0.24574984457212984,0.10875176479920724,76,0.2414707877408439,0.1740151678652535
78000,0.21299008142065118,0.15478453986868737,0.2865072332653169,0.1086626490785016,77,0.2717390563668342,0.1888899254836317
79000,0.2049785875472199,0.18279064066966988,0.28553539935747785,0.17222963803377284,78,0.2577369628440789,0.202785285387171
80000,0.24316848011024422,0.12698025744580896,0.1954577600363619,0.24015122648139342,79,0.2295546472191572,0.189509732905545
81000,0.2707743622022232,0.11612558845376623,0.20842249185301875,0.12891410080161184,80,0.2522952048465459,0.1371016332659086
82000,0.18499301894119494,0.20401659313440323,0.15157305622785727,0.12769791709248862,81,0.2718994409032554,0.1286124759039061
83000,0.18555382085337188,0.13418502382681533,0.19279450511114787,0.1432804737246693,82,0.1973670420293905,0.1419306375463706
84000,0.24435448803041623,0.14244881277562868,0.2418304429509333,0.19156453864361633,83,0.2134276764467358,0.1390345914207313
85000,0.24738444165179604,0.1571685388399702,0.1973997772567802,0.1338513929391643,84,0.1992520884498802,0.1703881977018246
86000,0.327488981466472,0.14652921273373068,0.22142166265270166,0.2016156803886261,85,0.2662566627016162,0.1831257791415631
87000,0.23664076494228864,0.1873968317412311,0.18004190387967903,0.15120381326174615,86,0.2600262121463468,0.1169404641819336
88000,0.23983295253702325,0.1388788182864814,0.19727163684184026,0.11948587808549495,87,0.2622968126964471,0.1285235828223327
89000,0.27648684986618294,0.15728706411117013,0.19876003133724013,0.10503079531905807,88,0.2261820408903842,0.1800118671034327
90000,0.27995610886753486,0.13828099886844825,0.1831007284292979,0.13064741701760552,89,0.2166781160437945,0.1380234302958874
91000,0.2477955470325819,0.12063389105484192,0.3017447893088463,0.1804318909049034,90,0.2152433759222428,0.1546185194798137
92000,0.12437232605135831,0.11741966194793826,0.19039726818401218,0.16652655984013642,91,0.2999784102578915,0.1566242652943633
93000,0.19383272528648376,0.15603582283402403,0.2615057342967322,0.133758119996879,92,0.1923466466192497,0.1719852655205583
94000,0.2109404311199254,0.16229223048216418,0.2165861108343568,0.1311915013308202,93,0.2302024975508991,0.0988605311709987
95000,0.22443607458786935,0.12070221151652838,0.27223779516398605,0.1958623231753059,94,0.3226603816960453,0.1317222162564094
96000,0.2725878718399232,0.16934795196273428,0.22046226292108814,0.1584803466769782,95,0.2566717103996536,0.1604680233587652
97000,0.21733949403362585,0.14576740111365463,0.21853916702038817,0.16113994952606325,96,0.1883567831794585,0.1493830920415675
98000,0.2652521096541734,0.19438713927916174,0.2637424634065893,0.16847811453360653,97,0.2420434975816357,0.170690297423783
99000,0.25666760414898754,0.18178105575067025,0.2405550463530866,0.16143052630913585,98,0.2278850165734749,0.1571613099274596
100000,0.2383931431383507,0.15802704159998232,0.1559515458220234,0.16425739496096117,99,0.289154250001857,0.1471735951548189
101000,0.28882670683960315,0.15242473834494907,0.2560840449680429,0.17800923611017222,100,0.281204583127059,0.2137844808079859
102000,0.237728164674435,0.1350015654013707,0.22440275747961305,0.14506031055055507,101,0.1908341793219248,0.173179892140227
103000,0.24433169954961725,0.15609870526692846,0.20711999961954367,0.1494296361147827,102,0.254906176157247,0.1337210630737308
104000,0.20525767942548007,0.15039194786273266,0.2124313365240566,0.13526412697423257,103,0.271859148934147,0.1357874066845791
105000,0.2580187893905084,0.13054836672967415,0.2203796234732466,0.19195907259749811,104,0.2842899370962167,0.1296845821600545
106000,0.2545689844286319,0.1283449082700319,0.2682744451984763,0.14876072841151705,105,0.1989782153283758,0.1259739411739157
107000,0.2328602205584889,0.12289684284980149,0.2778206739885112,0.1929963923519455,106,0.2662539114006214,0.1164859603822231
108000,0.22196336328161984,0.251685543835262,0.29402532005064397,0.1688638757509382,107,0.2658508063862159,0.1610964707518442
109000,0.20704196271166872,0.15531228174869385,0.19408448288838068,0.12038275286821383,108,0.2772575261666603,0.1157695192412198
110000,0.21095796418466162,0.12283062653882162,0.212771980747114,0.2218511273177749,109,0.2252850170355094,0.1992934825882483
111000,0.23887530307595928,0.16224716820205626,0.2339957527420371,0.14515449678908332,110,0.2744415574430932,0.1474740239412369
112000,0.1773188174175461,0.161989385403004,0.25122332107105466,0.2008819357957691,111,0.2179548347860703,0.1654660461306571
113000,0.23852925579493583,0.16106433754901164,0.22143706997856497,0.20339996911681735,112,0.1876241445307178,0.1332731752497971
114000,0.2408178550393685,0.15340265071860615,0.26551753719592225,0.12952016699445773,113,0.2088898323822122,0.1512330954587598
115000,0.24660131033733682,0.18009286373853683,0.18878064491222127,0.1312458026215505,114,0.2739271244877263,0.1615225993526893
116000,0.23123842128594146,0.14008414084318935,0.22001105318799544,0.1517888583589172,115,0.2788266470014307,0.1357932320414612
117000,0.18441254581264455,0.18354945130875158,0.17720567491510714,0.0847917478727079,116,0.2987687625864675,0.1688996871206081
118000,0.25337593911816836,0.15943857031245157,0.24671408338436288,0.16733481076334705,117,0.2400498541095588,0.1011106345790411
119000,0.25469337627012634,0.15701581814595197,0.2075653724673083,0.11502993564725687,118,0.2163478467216501,0.189048668256943
120000,0.28825013773483144,0.1454294914810925,0.2540965010967765,0.12903829874381065,119,0.2323581809739032,0.0858352770796433
121000,0.235056713143772,0.18814899099798038,0.22395860089628555,0.16464948977656124,120,0.2320831047748038,0.1668754675732062
122000,0.19889837035299401,0.10600483434651893,0.17514330092369487,0.16026713350019256,121,0.2379382377511021,0.1523546728706286
123000,0.2708487208881136,0.16512948249105935,0.28662861125366124,0.19180936304732196,122,0.2440456665014919,0.1493203655604414
124000,0.1848911438707833,0.19171289012863718,0.22291075934966406,0.12891398758624836,123,0.26009114954628,0.1492219255372668
125000,0.22418930633411904,0.17664012623329958,0.2523836266267952,0.11461952807935509,124,0.2913650426857486,0.1584594851315021
126000,0.20901248648271456,0.1366206866977605,0.24536633542028524,0.11688893915413168,125,0.3098836139923439,0.171836002161518
127000,0.20761190287590467,0.14295867106337456,0.18803484406398266,0.13608417310790333,126,0.2555064494237629,0.1580774253539882
128000,0.27958537854387294,0.15537846900273602,0.18079673971882776,0.13702628815834444,127,0.2358211576304537,0.1508327450746028
129000,0.1896296691818115,0.08194977118771189,0.2840682943031271,0.15958917499182065,128,0.1824307025337415,0.2112841131286574
130000,0.226665145335652,0.12469789802513502,0.25795704776390205,0.18049591881547536,129,0.2302421718021901,0.1848502889800591
131000,0.16642065206027118,0.13226047714727115,0.23461032388222158,0.1575950277164228,130,0.2886297263817869,0.1244647923863363
132000,0.219521947042554,0.16437190180194788,0.17424304665030327,0.11937422468206764,131,0.2253817286251521,0.1448675261683834
133000,0.19892899657565136,0.15080036441917005,0.24482004535950233,0.1527435148838956,132,0.2590374161736068,0.1511385354238587
134000,0.21669584845528383,0.16328643680256055,0.19068365322043565,0.1709153171724234,133,0.2350173953535227,0.1814546464572823
135000,0.2305198312522127,0.13375719002465164,0.34906057993623807,0.17944791655951794,134,0.2004672198205209,0.1793420890413848
136000,0.23316891957074404,0.16629697631947274,0.19909276839818615,0.18748940519413357,135,0.2369275942084289,0.1493376732877795
137000,0.17887998092578444,0.19401513767930179,0.2600681081855487,0.15597296760261403,136,0.2924059199274711,0.1344660890667519
138000,0.2922426558949135,0.22511321849591986,0.20795173268878908,0.1451273436460848,137,0.2293785642304971,0.1244585259455787
139000,0.24205378461974086,0.15799556292642822,0.24669365313643082,0.17788570428643447,138,0.1663722772910757,0.1607249849178689
140000,0.2513729820098844,0.2623896106604371,0.3454280074645755,0.21204540783865225,139,0.2074913320204761,0.1353516882218641
141000,0.25701609616736315,0.11447897729084973,0.24173713976477842,0.14869011859402734,140,0.2117729133330517,0.1495298020783963
142000,0.20988389452019435,0.18068204050542266,0.22930450291603396,0.12272231425134299,141,0.186660385672526,0.1338474362813843
143000,0.22794579797320896,0.1499276865725737,0.17422244914411036,0.13307550476780267,142,0.2467657757926816,0.1428042127733018
144000,0.24538412138791418,0.24036481568608623,0.20690557918728997,0.15904308388855268,143,0.2079954154849533,0.1773012209922681
145000,0.28031512388893143,0.14135835196133012,0.20611808211124194,0.12096697314013989,144,0.2210488624233848,0.1444178884469416
146000,0.15271378080683845,0.12736315559868938,0.22499310659454358,0.22129301488217468,145,0.1786823662295311,0.1301941191240285
147000,0.3138310700331045,0.15418819119100985,0.23713979876328814,0.11988483755141015,146,0.271507327214326,0.1441572765369088
148000,0.21782104909692804,0.14581423222232073,0.25931843019004436,0.13051891445970054,147,0.1977092088304902,0.1406022523747085
149000,0.3005648030401909,0.1549720524604084,0.23075014834731927,0.15422679964691546,148,0.2190697093028575,0.1564083040859855
150000,0.2439536217448543,0.12644951200021096,0.2666069802907763,0.14276340238676213,149,0.2308397643527126,0.2056297313859881
151000,0.25903025307164723,0.1847447285462925,0.2068702566069226,0.1707403637272747,150,0.2051476416367929,0.1287922594445484
152000,0.21668141361732055,0.12339988064198266,0.1862694600319907,0.12621321872104216,151,0.2319597109905944,0.1435629299760443
153000,0.25704881654845346,0.14838933027411316,0.22944310448051225,0.12884802636031414,152,0.2603057498480298,0.136342264373194
154000,0.2166960863079749,0.12406672230380095,0.282072191013757,0.1524392126175128,153,0.2080817357787201,0.1372326637919509
155000,0.28461145316479636,0.14639466872136647,0.296476600488639,0.18820225836196602,154,0.1811720495757881,0.1511311061868939
156000,0.16997680177441427,0.18094388167483835,0.2795073824317268,0.1897391927152596,155,0.242778761182057,0.1583879112863164
157000,0.19854188774102668,0.11764677390456199,0.1814291102280013,0.13953711487196876,156,0.2786304733367881,0.1334574152151294
158000,0.22836658085898026,0.14868238237530557,0.2760410030795769,0.145556264445448,157,0.1779430694652326,0.1262841045588644
159000,0.29247382788785864,0.13214026177285162,0.1482055326475114,0.12799864076077938,158,0.2984298071657044,0.1239566162982013
160000,0.24156055174583246,0.17488359438681358,0.24931210470129186,0.20066676135977796,159,0.2143219950876395,0.1752400771308935
161000,0.251636280186885,0.1578742285453996,0.2764496696510501,0.17248743404831482,160,0.1924137406127969,0.1630552934955841
162000,0.2771921572535897,0.14852982145416868,0.25341757966752415,0.1817368025529684,161,0.2247550799645514,0.1567342129274497
163000,0.26603088104551537,0.2446608571688447,0.2436868940329973,0.09797790385316224,162,0.2341926357802194,0.1825061134314498
164000,0.18307859929544584,0.1349896158049391,0.2598808941309867,0.11749041703764422,163,0.2505599567788657,0.150149583383355
165000,0.17711031857367868,0.16119736534984488,0.30128752805858666,0.13613416053182473,164,0.2673760128725327,0.1901576964521971
166000,0.2241267811660463,0.13846607237052516,0.24947011769546565,0.12333039383298343,165,0.2281000876498079,0.1869109125362145
167000,0.21629066929221152,0.13878238518919908,0.19896603347266942,0.17790087961834178,166,0.2129506642818451,0.1722273073646019
168000,0.22493864954927079,0.14767125053827226,0.2239649304807586,0.14105349489951244,167,0.224492700810128,0.1950008286394519
169000,0.21319066506602388,0.14242037549182,0.28063554897191584,0.1432440634158374,168,0.3046802114248276,0.1627062964824724
170000,0.28290075482133464,0.14611324610414245,0.19273405773896474,0.14695288250827154,169,0.2057214007384863,0.1272917521715164
171000,0.2001501793713288,0.1313470168364957,0.2390460088495573,0.16996639048597176,170,0.241570645221185,0.1224723356669066
172000,0.2259129497303268,0.11350900277704279,0.21805506030266936,0.21539110224386646,171,0.2106794443147385,0.121833446993822
173000,0.22088189493443874,0.1430317761459475,0.2116210084894429,0.143023835462014,172,0.3162433089932384,0.1852569317760559
174000,0.2096275463988518,0.14268199637055742,0.2521309932051685,0.19204375663586237,173,0.2417588233789902,0.1879138441010096
175000,0.30194754099525584,0.16406062842832314,0.18379174437331613,0.12845513695411048,174,0.2147505760760534,0.1648734490202052
176000,0.24676132178542637,0.09732880247844111,0.27871163115806635,0.10584040109014729,175,0.2805443191979112,0.139038833791008
177000,0.2150686598882776,0.10857788244983059,0.21922825221054354,0.13316047912812792,176,0.2745827478599698,0.1681328119430082
178000,0.1954294026013792,0.20741164422703579,0.23333499878083694,0.14547473127759797,177,0.2399780289973778,0.2081066597147003
179000,0.19932727670202607,0.10209332517355926,0.2068473725712725,0.10912856236825566,178,0.2208313212809924,0.1658410468479482
180000,0.18667375910152126,0.14588732520375083,0.30443616485648567,0.1649998425698652,179,0.2523919425019231,0.1541356115972351
181000,0.23716485166705278,0.16653671632001782,0.25187990976326313,0.16166938226996808,180,0.22139395798667,0.106881237476115
182000,0.19198083321812365,0.16623541192795935,0.251437482122239,0.09962600440341086,181,0.3067276187539101,0.098190962151287
183000,0.21455344847367344,0.14941403768117853,0.27637193593863063,0.15074010572238936,182,0.2358167910248921,0.1337717814070171
184000,0.1642162450744214,0.24851023569170091,0.31889891409106896,0.2325013919503658,183,0.2247122662594017,0.1457319137458718
185000,0.23088711275618015,0.10444911832662777,0.26679594008097973,0.11837535573997432,184,0.2283637986541533,0.1355842971951251
186000,0.18690776884357796,0.17116058562081177,0.2548074015763168,0.17730335801724315,185,0.2317768046482195,0.1808475722869237
187000,0.24296371490688798,0.12676396832700348,0.16418639634240856,0.13072067340963509,186,0.24291533689036,0.1295864999969333
188000,0.16535725735532422,0.14865017702330405,0.22965124005111315,0.13842516482173484,187,0.2230280521505961,0.1499865236926854
189000,0.28741495496965386,0.1801389519753081,0.26073217517355596,0.17128310304571379,188,0.2459278920305376,0.1026343188525037
190000,0.20092632693629112,0.139960001838058,0.17939650391985615,0.14022425266136979,189,0.2211536274563451,0.1578444734251103
191000,0.2749261390820984,0.13394880400579653,0.1959972525526861,0.13461213394577565,190,0.2731222650397193,0.1386504231267955
192000,0.24900636096279344,0.15757106709470625,0.2054782260310426,0.15497419027008913,191,0.2418462659190077,0.1299471865282442
193000,0.23107640446814257,0.14104366158477413,0.17562250632442822,0.15341806952275483,192,0.2496208008825779,0.2116386001127037
194000,0.22057171246334767,0.1514039734361575,0.2155101211079635,0.14377895557293022,193,0.269830604798224,0.1916703366135296
195000,0.1972218183608705,0.16842096470869505,0.18428858245412508,0.16286271133157657,194,0.2142663935474196,0.1348311199935197
196000,0.22761851373985903,0.14132228417761006,0.21095912277698517,0.13872459336043963,195,0.2321125126198718,0.1376727770084114
197000,0.2299019355257187,0.18762355555560625,0.23704817162497954,0.1595497301569736,196,0.2505125720400988,0.2008698316609585
198000,0.23042918649394956,0.13205382131500315,0.18458995681651164,0.17676933052944765,197,0.1860831824297479,0.1451034019152916
199000,0.2510277778255967,0.10349856833197985,0.2607269603325877,0.14681141254823415,198,0.2114244187045431,0.1612292646552697
200000,0.22563768390693592,0.17839624657123176,0.17982460162808409,0.13312412674954527,199,0.2288592108885032,0.1535750751140391
201000,0.3371365117070647,0.14099664255869088,0.26109872941852064,0.14117080104595797,200,0.2209053919170842,0.1476045263116248
202000,0.3483358043344827,0.1976612868981823,0.20849744220596725,0.1207213586131002,201,0.2298463321370295,0.1484752889817046
203000,0.2711086048827356,0.1876095062000648,0.2095065493510379,0.150484580536453,202,0.2577083962773512,0.1631699378722661
204000,0.2171205575210796,0.15818847867250443,0.26838984723328524,0.11451658055862415,203,0.1977061314909443,0.114106768140604
205000,0.2117421037238887,0.10829286881916815,0.1858041671327722,0.12827408752700156,204,0.2315480610649034,0.1521801367746328
206000,0.28262385893660735,0.07141092435297071,0.25069679509127335,0.12075760919872104,205,0.2487394988414443,0.1407713544230271
207000,0.20046716966581615,0.16134820327541144,0.2317666786922408,0.19454613359578485,206,0.2454958590516319,0.1727936628656309
208000,0.22905935341758388,0.12359198514500148,0.1826112377810793,0.1299259127402792,207,0.2931788429806504,0.1876153643543903
209000,0.23184054977015445,0.1946059875448959,0.23428898400415335,0.11913477079352729,208,0.2352866047230954,0.152981518791502
210000,0.20017365596078812,0.15691052252851143,0.2631813168346164,0.10932852772434484,209,0.2265919685577515,0.1785958512212414
211000,0.24828480271001657,0.12035721443405673,0.237194830455584,0.13524237123451063,210,0.2840738284974417,0.1678694583526796
212000,0.22464555941538283,0.10428840150840604,0.19343575030042415,0.14514940907524912,211,0.2344032084871186,0.1286456193915834
213000,0.18327312200980367,0.1154639447539342,0.2686561337758585,0.12135500784078093,212,0.2671203111045756,0.1053916360687446
214000,0.2228745293780626,0.11993312094954477,0.24951837986707687,0.14492115346417273,213,0.2293925983316086,0.1502757147080604
215000,0.24364679394320166,0.21150646576542614,0.22784956358727954,0.17067679782946785,214,0.1979610578467448,0.2090468817859206
216000,0.2101535781607276,0.11851222382912173,0.19796900956487462,0.13276006464869522,215,0.2599655661531009,0.1603513469200323
217000,0.23204778885241034,0.13414014322719608,0.2989894862141089,0.1805958825404997,216,0.2070336250795258,0.090510517412944
218000,0.22170199317500947,0.1656772987647551,0.21608867782569488,0.11784927949242024,217,0.2555713971577039,0.1644297428664161
219000,0.24777459761370782,0.11731117884166369,0.17539642398921065,0.21563872899036435,218,0.180368510944661,0.1594967433919209
220000,0.27110739694112446,0.11076875991024424,0.2259611710579964,0.11658730708348211,219,0.2042680120191623,0.1724927097828568
221000,0.25975466150897764,0.164390782220629,0.17356275810405267,0.1288110916354474,220,0.2141319025115868,0.0996405248598053
222000,0.23266204432102627,0.11769457206357527,0.23996800463205264,0.1538744521282968,221,0.2074490849566887,0.1683722721634378
223000,0.26348320931448777,0.12080753673170064,0.2053624216835303,0.15604678595027086,222,0.217638336985213,0.1110295112583305
224000,0.25998989253401245,0.15927250734843285,0.22049254056002654,0.16678274346279426,223,0.2143866124228366,0.1331419709118263
225000,0.20928478498280662,0.13149147297161212,0.20950097756588507,0.12791992893745732,224,0.206107543421135,0.1759980574774382
226000,0.3204330954298447,0.17027124467462595,0.2604568649940841,0.09951731411223834,225,0.1874134273514182,0.1810270428509261
227000,0.16584134260968617,0.11500514945274153,0.22094090192229765,0.1489864333806669,226,0.2869156398829609,0.1513659490033299
228000,0.21917617792509028,0.13603034458531185,0.1535571534955737,0.15496807919586436,227,0.2185762587956183,0.1343015110081058
229000,0.18483419033020912,0.1478969168677492,0.2045445211482148,0.13459666201866652,228,0.2504186780010191,0.1169899930644882
230000,0.21886769931003885,0.12402403974686327,0.21485151113767928,0.12990716461784174,229,0.1790692100668958,0.1296628077066395
231000,0.2418043791216665,0.10340995190286995,0.3098511386426325,0.17287954715356021,230,0.206531873061929,0.1277365768190675
232000,0.21412887918678197,0.11726973025656458,0.2260238529483149,0.2177389990577738,231,0.2657463423835421,0.1463158546231793
233000,0.22141087962465994,0.14046693827211856,0.2951430268002303,0.15241561189433125,232,0.2451082800308238,0.1269899802728773
234000,0.22965944721197573,0.1479880326628685,0.26621038427099514,0.14639546392928987,233,0.2500527364796264,0.1099412148921853
235000,0.23730262494027465,0.20815867399115387,0.20152079957287486,0.14582682638602248,234,0.2346130580926428,0.1324830441329094
236000,0.2565032526460277,0.13923748786389203,0.21447539454476433,0.12765227394776854,235,0.2421399840975509,0.1307215099973066
