Idx,win_rate0
0,0.5
1000,1.0
2000,0.5
3000,0.6
4000,0.75
5000,0.7
6000,0.75
7000,0.6923076923076923
8000,0.7333333333333333
9000,0.7777777777777778
10000,0.75
11000,0.75
12000,0.7777777777777778
13000,0.7931034482758621
14000,0.7741935483870968
15000,0.7878787878787878
16000,0.8055555555555556
17000,0.7692307692307693
18000,0.7560975609756098
19000,0.7674418604651163
20000,0.7777777777777778
21000,0.782608695652174
22000,0.7708333333333334
23000,0.78
24000,0.7843137254901961
25000,0.7924528301886793
26000,0.7777777777777778
27000,0.7818181818181819
28000,0.7719298245614035
29000,0.7796610169491526
30000,0.7903225806451613
31000,0.796875
32000,0.7878787878787878
33000,0.7910447761194029
34000,0.7971014492753623
35000,0.8
36000,0.8055555555555556
37000,0.8108108108108109
38000,0.8157894736842105
39000,0.8205128205128205
40000,0.8125
41000,0.8048780487804879
42000,0.8095238095238095
43000,0.7906976744186046
44000,0.7931034482758621
45000,0.7865168539325843
46000,0.7888888888888889
47000,0.776595744680851
48000,0.7789473684210526
49000,0.7731958762886598
50000,0.7777777777777778
51000,0.78
52000,0.78
53000,0.78
54000,0.77
55000,0.76
56000,0.77
57000,0.76
58000,0.76
59000,0.77
60000,0.77
61000,0.76
62000,0.74
63000,0.76
64000,0.76
65000,0.75
66000,0.75
67000,0.73
68000,0.73
69000,0.73
70000,0.72
71000,0.72
72000,0.74
73000,0.75
74000,0.75
75000,0.75
76000,0.74
77000,0.72
78000,0.73
79000,0.73
80000,0.72
81000,0.69
82000,0.69
83000,0.69
84000,0.68
85000,0.68
86000,0.68
87000,0.68
88000,0.67
89000,0.66
90000,0.66
91000,0.66
92000,0.67
93000,0.68
94000,0.68
95000,0.68
96000,0.68
97000,0.69
98000,0.69
99000,0.68
100000,0.66
101000,0.65
102000,0.65
103000,0.66
104000,0.67
105000,0.68
106000,0.69
107000,0.68
108000,0.68
109000,0.67
110000,0.67
111000,0.68
112000,0.68
113000,0.69
114000,0.69
115000,0.69
116000,0.7
117000,0.7
118000,0.71
119000,0.71
120000,0.71
121000,0.7
122000,0.7
123000,0.7
124000,0.7
125000,0.7
126000,0.69
127000,0.69
128000,0.7
129000,0.71
130000,0.7
131000,0.69
132000,0.69
133000,0.68
134000,0.7
135000,0.71
136000,0.69
137000,0.7
138000,0.7
139000,0.7
140000,0.68
141000,0.68
142000,0.69
143000,0.69
144000,0.7
145000,0.7
146000,0.69
147000,0.68
148000,0.67
149000,0.66
150000,0.67
151000,0.67
152000,0.68
153000,0.69
154000,0.71
155000,0.71
156000,0.71
157000,0.7
158000,0.7
159000,0.7
160000,0.71
161000,0.72
162000,0.72
163000,0.73
164000,0.74
165000,0.74
166000,0.74
167000,0.74
168000,0.74
169000,0.74
170000,0.74
171000,0.74
172000,0.74
173000,0.73
174000,0.74
175000,0.73
176000,0.73
177000,0.73
178000,0.73
179000,0.73
180000,0.71
181000,0.72
182000,0.72
183000,0.72
184000,0.72
185000,0.73
186000,0.73
187000,0.74
188000,0.74
189000,0.73
190000,0.73
191000,0.74
192000,0.74
193000,0.73
194000,0.75
195000,0.75
196000,0.76
197000,0.76
198000,0.77
199000,0.77
200000,0.75
201000,0.77
202000,0.76
203000,0.77
204000,0.77
205000,0.78
206000,0.78
207000,0.78
208000,0.77
209000,0.78
210000,0.75
211000,0.75
212000,0.74
213000,0.72
214000,0.73
215000,0.73
216000,0.73
217000,0.73
218000,0.72
219000,0.71
220000,0.71
221000,0.72
222000,0.71
223000,0.7
224000,0.7
225000,0.7
226000,0.7
227000,0.7
228000,0.71
229000,0.71
230000,0.71
231000,0.72
232000,0.72
233000,0.72
234000,0.72
235000,0.72
236000,0.72
237000,0.73
238000,0.72
239000,0.71
240000,0.71
241000,0.71
242000,0.71
243000,0.72
244000,0.7
245000,0.71
246000,0.71
247000,0.71
248000,0.72
249000,0.73
250000,0.73
251000,0.72
252000,0.71
253000,0.7
254000,0.69
255000,0.69
256000,0.7
257000,0.7
258000,0.7
259000,0.7
260000,0.7
261000,0.69
262000,0.68
263000,0.67
264000,0.68
265000,0.69
266000,0.68
267000,0.69
268000,0.7
269000,0.71
270000,0.72
271000,0.72
272000,0.71
273000,0.71
274000,0.71
275000,0.72
276000,0.72
277000,0.72
278000,0.72
279000,0.71
280000,0.72
281000,0.72
282000,0.73
283000,0.73
284000,0.73
285000,0.74
286000,0.74
287000,0.74
288000,0.75
289000,0.75
290000,0.74
291000,0.74
292000,0.75
293000,0.75
294000,0.74
295000,0.75
296000,0.75
297000,0.76
298000,0.75
299000,0.76
300000,0.77
301000,0.78
302000,0.79
303000,0.78
304000,0.78
305000,0.77
306000,0.78
307000,0.78
308000,0.78
309000,0.79
310000,0.78
311000,0.79
312000,0.79
313000,0.79
314000,0.79
315000,0.79
316000,0.8
317000,0.8
318000,0.81
319000,0.82
320000,0.81
321000,0.82
