Idx,win_rate0,win_rate1,win_rate2
308000,0.58,0.41,0.47
309000,0.6,0.44,0.47
310000,0.57,0.44,0.43
311000,0.58,0.45,0.44
312000,0.59,0.49,0.46
313000,0.59,0.48,0.47
314000,0.58,0.48,0.48
315000,0.6,0.48,0.49
316000,0.6,0.49,0.5
317000,0.59,0.5,0.5
318000,0.6,0.52,0.49
319000,0.57,0.53,0.49
320000,0.56,0.53,0.47
321000,0.55,0.52,0.47
322000,0.54,0.51,0.49
323000,0.53,0.52,0.47
324000,0.53,0.54,0.45
325000,0.52,0.54,0.45
326000,0.52,0.53,0.45
327000,0.56,0.52,0.44
328000,0.58,0.53,0.44
329000,0.58,0.53,0.41
330000,0.59,0.55,0.39
331000,0.58,0.59,0.38
332000,0.57,0.58,0.38
333000,0.58,0.56,0.39
334000,0.57,0.55,0.38
335000,0.56,0.55,0.37
336000,0.56,0.54,0.38
337000,0.56,0.52,0.39
338000,0.56,0.5,0.37
339000,0.55,0.47,0.38
340000,0.55,0.47,0.37
341000,0.55,0.48,0.36
342000,0.57,0.45,0.39
343000,0.57,0.44,0.36
344000,0.58,0.43,0.35
345000,0.58,0.44,0.34
346000,0.59,0.43,0.37
347000,0.57,0.42,0.38
348000,0.59,0.43,0.39
349000,0.6,0.43,0.39
350000,0.6,0.43,0.4
351000,0.6,0.43,0.41
352000,0.6,0.44,0.42
353000,0.59,0.46,0.42
354000,0.57,0.46,0.41
355000,0.58,0.46,0.41
356000,0.57,0.47,0.41
357000,0.56,0.47,0.42
358000,0.56,0.51,0.44
359000,0.56,0.48,0.46
360000,0.55,0.46,0.45
361000,0.55,0.46,0.44
362000,0.54,0.45,0.44
363000,0.54,0.44,0.45
364000,0.54,0.45,0.44
365000,0.53,0.44,0.43
366000,0.5,0.46,0.45
367000,0.49,0.47,0.46
368000,0.46,0.48,0.46
369000,0.47,0.48,0.47
370000,0.5,0.5,0.48
371000,0.48,0.52,0.45
372000,0.47,0.53,0.45
373000,0.46,0.52,0.46
374000,0.45,0.52,0.48
375000,0.46,0.52,0.48
376000,0.44,0.52,0.48
377000,0.46,0.46,0.52
378000,0.47,0.47,0.49
379000,0.46,0.46,0.48
380000,0.47,0.47,0.49
381000,0.45,0.48,0.47
382000,0.46,0.48,0.5
383000,0.47,0.48,0.51
384000,0.47,0.46,0.51
385000,0.48,0.46,0.52
386000,0.5,0.44,0.53
387000,0.54,0.47,0.53
388000,0.53,0.48,0.51
389000,0.51,0.48,0.53
390000,0.54,0.46,0.54
391000,0.54,0.46,0.52
392000,0.54,0.46,0.52
393000,0.54,0.44,0.5
394000,0.57,0.45,0.51
395000,0.58,0.45,0.52
396000,0.57,0.46,0.51
397000,0.58,0.45,0.52
398000,0.58,0.45,0.5
399000,0.56,0.45,0.49
400000,0.56,0.44,0.49
401000,0.55,0.45,0.46
402000,0.54,0.46,0.46
403000,0.55,0.46,0.49
404000,0.56,0.47,0.5
405000,0.57,0.46,0.5
406000,0.58,0.44,0.52
407000,0.58,0.43,0.52
408000,0.59,0.44,0.49
409000,0.6,0.45,0.47
410000,0.6,0.47,0.45
411000,0.57,0.47,0.44
412000,0.55,0.45,0.45
413000,0.56,0.45,0.47
414000,0.57,0.47,0.47
415000,0.55,0.48,0.45
416000,0.51,0.48,0.46
417000,0.51,0.5,0.47
418000,0.48,0.49,0.48
419000,0.48,0.49,0.47
420000,0.47,0.51,0.49
421000,0.5,0.51,0.5
422000,0.51,0.5,0.5
423000,0.51,0.54,0.51
424000,0.5,0.55,0.5
425000,0.49,0.55,0.51
426000,0.51,0.56,0.51
427000,0.51,0.57,0.5
428000,0.51,0.58,0.48
429000,0.51,0.6,0.45
430000,0.51,0.62,0.45
431000,0.48,0.63,0.47
432000,0.49,0.62,0.46
433000,0.5,0.61,0.46
434000,0.49,0.61,0.48
435000,0.49,0.61,0.5
436000,0.5,0.62,0.48
437000,0.53,0.63,0.48
438000,0.51,0.63,0.48
439000,0.52,0.62,0.48
440000,0.53,0.62,0.49
441000,0.5,0.62,0.49
442000,0.48,0.62,0.49
443000,0.48,0.62,0.49
444000,0.48,0.61,0.49
445000,0.49,0.61,0.48
446000,0.49,0.61,0.48
447000,0.51,0.6,0.49
448000,0.49,0.6,0.5
449000,0.5,0.61,0.5
450000,0.48,0.6,0.5
451000,0.47,0.58,0.49
452000,0.49,0.56,0.49
453000,0.5,0.55,0.49
454000,0.47,0.55,0.51
455000,0.49,0.55,0.51
456000,0.49,0.55,0.51
457000,0.48,0.55,0.5
458000,0.51,0.57,0.51
459000,0.5,0.57,0.53
460000,0.51,0.57,0.5
461000,0.5,0.58,0.49
462000,0.5,0.57,0.5
463000,0.53,0.56,0.5
464000,0.52,0.56,0.48
465000,0.53,0.54,0.49
466000,0.51,0.54,0.49
467000,0.52,0.54,0.5
468000,0.52,0.55,0.49
469000,0.5,0.56,0.49
470000,0.49,0.55,0.48
471000,0.51,0.54,0.48
472000,0.5,0.54,0.48
473000,0.49,0.53,0.48
474000,0.5,0.52,0.49
475000,0.52,0.53,0.49
476000,0.52,0.52,0.48
477000,0.53,0.52,0.5
478000,0.54,0.54,0.48
479000,0.55,0.55,0.48
480000,0.54,0.55,0.5
481000,0.56,0.58,0.5
482000,0.56,0.58,0.52
483000,0.55,0.58,0.51
484000,0.56,0.56,0.51
485000,0.54,0.57,0.5
486000,0.55,0.55,0.5
487000,0.58,0.54,0.5
488000,0.57,0.51,0.51
489000,0.59,0.49,0.51
490000,0.59,0.48,0.51
491000,0.59,0.48,0.51
492000,0.59,0.47,0.5
493000,0.6,0.48,0.52
494000,0.58,0.46,0.54
495000,0.6,0.46,0.54
496000,0.59,0.46,0.55
497000,0.59,0.45,0.55
498000,0.57,0.47,0.55
499000,0.56,0.49,0.56
500000,0.54,0.47,0.56
501000,0.55,0.46,0.56
502000,0.55,0.47,0.55
503000,0.55,0.47,0.53
504000,0.54,0.48,0.54
505000,0.54,0.5,0.54
506000,0.56,0.48,0.54
507000,0.54,0.49,0.55
508000,0.55,0.48,0.54
509000,0.55,0.49,0.53
510000,0.56,0.47,0.54
511000,0.55,0.47,0.53
512000,0.53,0.46,0.53
513000,0.52,0.46,0.54
514000,0.52,0.47,0.55
515000,0.52,0.48,0.54
516000,0.52,0.48,0.55
517000,0.53,0.48,0.55
518000,0.53,0.46,0.54
519000,0.56,0.46,0.52
520000,0.55,0.47,0.48
521000,0.58,0.49,0.48
522000,0.57,0.48,0.47
523000,0.59,0.46,0.47
524000,0.59,0.42,0.48
525000,0.61,0.42,0.46
526000,0.6,0.44,0.47
527000,0.58,0.47,0.45
528000,0.56,0.45,0.45
529000,0.56,0.42,0.44
530000,0.56,0.41,0.45
531000,0.57,0.41,0.44
532000,0.56,0.41,0.45
533000,0.58,0.42,0.44
534000,0.57,0.41,0.42
535000,0.58,0.43,0.41
536000,0.58,0.43,0.4
537000,0.58,0.44,0.4
538000,0.58,0.5,0.39
539000,0.59,0.52,0.4
540000,0.58,0.52,0.39
541000,0.6,0.5,0.4
542000,0.59,0.5,0.38
543000,0.59,0.52,0.39
544000,0.59,0.53,0.39
545000,0.59,0.54,0.41
546000,0.6,0.53,0.43
547000,0.61,0.54,0.46
548000,0.58,0.5,0.47
549000,0.56,0.5,0.48
550000,0.54,0.51,0.47
551000,0.57,0.51,0.48
552000,0.6,0.53,0.5
553000,0.6,0.53,0.48
554000,0.61,0.53,0.48
555000,0.62,0.55,0.49
556000,0.62,0.53,0.48
557000,0.61,0.52,0.48
558000,0.59,0.53,0.49
559000,0.58,0.53,0.51
560000,0.59,0.55,0.5
561000,0.57,0.53,0.51
562000,0.57,0.51,0.49
563000,0.56,0.48,0.5
564000,0.55,0.47,0.5
565000,0.54,0.47,0.48
566000,0.56,0.46,0.5
567000,0.55,0.47,0.5
568000,0.56,0.47,0.49
569000,0.57,0.48,0.51
570000,0.56,0.47,0.48
571000,0.54,0.46,0.47
572000,0.54,0.45,0.47
573000,0.54,0.44,0.48
574000,0.54,0.42,0.47
575000,0.53,0.41,0.46
576000,0.52,0.41,0.47
577000,0.51,0.42,0.49
578000,0.51,0.42,0.48
579000,0.54,0.43,0.51
580000,0.54,0.44,0.49
581000,0.52,0.47,0.5
582000,0.53,0.47,0.5
583000,0.5,0.46,0.51
584000,0.54,0.47,0.52
585000,0.56,0.47,0.51
586000,0.57,0.48,0.5
587000,0.57,0.5,0.49
588000,0.58,0.51,0.48
589000,0.58,0.51,0.48
590000,0.56,0.51,0.48
591000,0.57,0.5,0.48
592000,0.59,0.49,0.49
593000,0.59,0.49,0.48
594000,0.59,0.49,0.49
595000,0.58,0.49,0.5
596000,0.6,0.49,0.51
597000,0.57,0.49,0.5
598000,0.57,0.48,0.48
599000,0.58,0.47,0.48
600000,0.57,0.48,0.47
601000,0.58,0.49,0.49
602000,0.56,0.49,0.51
603000,0.54,0.48,0.51
604000,0.56,0.46,0.52
605000,0.62,0.45,0.51
606000,0.62,0.46,0.52
607000,0.62,0.45,0.52
608000,0.61,0.44,0.49
609000,0.6,0.42,0.49
610000,0.58,0.42,0.52
611000,0.57,0.41,0.52
612000,0.58,0.39,0.53
613000,0.57,0.4,0.53
614000,0.58,0.42,0.52
615000,0.59,0.45,0.53
616000,0.57,0.45,0.53
617000,0.56,0.45,0.51
618000,0.54,0.45,0.51
619000,0.55,0.47,0.49
620000,0.55,0.46,0.5
621000,0.53,0.47,0.52
622000,0.53,0.48,0.52
623000,0.53,0.46,0.52
624000,0.51,0.46,0.51
625000,0.54,0.46,0.49
626000,0.53,0.47,0.49
627000,0.53,0.48,0.49
628000,0.51,0.47,0.49
629000,0.48,0.47,0.49
630000,0.49,0.44,0.48
631000,0.51,0.45,0.46
632000,0.48,0.47,0.47
633000,0.49,0.45,0.46
634000,0.51,0.46,0.47
635000,0.47,0.46,0.49
636000,0.43,0.47,0.48
637000,0.42,0.44,0.48
638000,0.43,0.43,0.48
639000,0.45,0.42,0.48
640000,0.45,0.42,0.48
641000,0.45,0.42,0.48
642000,0.47,0.4,0.46
643000,0.47,0.42,0.45
644000,0.48,0.44,0.45
645000,0.46,0.42,0.45
646000,0.45,0.44,0.46
647000,0.44,0.44,0.47
648000,0.44,0.42,0.46
649000,0.45,0.43,0.46
650000,0.45,0.42,0.47
651000,0.46,0.43,0.49
652000,0.44,0.44,0.49
653000,0.44,0.43,0.47
654000,0.45,0.43,0.49
655000,0.44,0.44,0.48
656000,0.48,0.44,0.48
657000,0.49,0.44,0.5
658000,0.49,0.44,0.51
659000,0.49,0.46,0.51
660000,0.5,0.46,0.52
661000,0.51,0.48,0.54
662000,0.52,0.48,0.52
663000,0.51,0.47,0.5
664000,0.5,0.48,0.5
665000,0.49,0.49,0.51
666000,0.47,0.49,0.49
667000,0.48,0.49,0.5
668000,0.49,0.47,0.51
669000,0.49,0.47,0.51
670000,0.51,0.46,0.52
671000,0.52,0.43,0.54
672000,0.55,0.41,0.55
673000,0.56,0.41,0.54
674000,0.58,0.43,0.55
675000,0.59,0.43,0.56
676000,0.57,0.43,0.56
677000,0.56,0.44,0.53
678000,0.58,0.44,0.53
679000,0.59,0.44,0.51
680000,0.58,0.44,0.49
681000,0.57,0.44,0.47
682000,0.54,0.44,0.46
683000,0.53,0.44,0.46
684000,0.54,0.43,0.42
685000,0.55,0.42,0.42
686000,0.58,0.44,0.41
687000,0.6,0.44,0.43
688000,0.61,0.44,0.4
689000,0.62,0.44,0.39
690000,0.62,0.43,0.42
691000,0.61,0.43,0.4
692000,0.65,0.43,0.38
693000,0.65,0.43,0.39
694000,0.63,0.45,0.4
695000,0.63,0.44,0.39
696000,0.63,0.46,0.39
697000,0.65,0.46,0.39
698000,0.62,0.49,0.41
699000,0.61,0.48,0.41
700000,0.63,0.47,0.41
701000,0.63,0.47,0.4
702000,0.63,0.45,0.42
703000,0.64,0.46,0.43
704000,0.64,0.44,0.42
705000,0.62,0.47,0.42
706000,0.59,0.48,0.45
707000,0.56,0.49,0.46
708000,0.6,0.49,0.47
709000,0.54,0.47,0.48
710000,0.53,0.47,0.48
711000,0.54,0.46,0.49
712000,0.53,0.46,0.5
713000,0.53,0.45,0.51
714000,0.52,0.44,0.52
715000,0.49,0.44,0.54
716000,0.52,0.44,0.54
717000,0.5,0.43,0.53
718000,0.5,0.43,0.55
719000,0.52,0.4,0.55
720000,0.51,0.4,0.55
721000,0.54,0.41,0.56
722000,0.53,0.4,0.58
723000,0.52,0.44,0.57
724000,0.53,0.46,0.55
725000,0.54,0.47,0.54
726000,0.55,0.46,0.52
727000,0.54,0.47,0.52
728000,0.56,0.44,0.52
729000,0.56,0.42,0.52
730000,0.54,0.4,0.51
731000,0.56,0.39,0.52
732000,0.58,0.38,0.53
733000,0.57,0.39,0.53
734000,0.58,0.37,0.51
735000,0.6,0.36,0.53
736000,0.58,0.36,0.52
737000,0.6,0.36,0.51
738000,0.62,0.37,0.5
739000,0.64,0.39,0.5
740000,0.64,0.39,0.48
741000,0.63,0.41,0.47
742000,0.63,0.42,0.45
743000,0.62,0.46,0.46
744000,0.59,0.46,0.47
745000,0.57,0.45,0.46
746000,0.56,0.43,0.45
747000,0.56,0.44,0.44
748000,0.57,0.48,0.44
749000,0.56,0.5,0.45
750000,0.58,0.49,0.45
751000,0.6,0.5,0.48
752000,0.58,0.52,0.5
753000,0.58,0.57,0.53
754000,0.59,0.56,0.53
755000,0.59,0.57,0.53
756000,0.59,0.61,0.52
757000,0.58,0.6,0.52
758000,0.57,0.6,0.52
759000,0.58,0.58,0.52
760000,0.53,0.56,0.53
761000,0.55,0.54,0.53
762000,0.56,0.54,0.54
763000,0.57,0.53,0.55
764000,0.58,0.52,0.57
765000,0.58,0.51,0.58
766000,0.58,0.5,0.57
767000,0.59,0.53,0.56
768000,0.55,0.53,0.57
769000,0.55,0.52,0.57
770000,0.55,0.52,0.55
771000,0.53,0.54,0.54
772000,0.52,0.55,0.55
773000,0.53,0.55,0.56
774000,0.53,0.57,0.57
775000,0.52,0.57,0.59
776000,0.48,0.54,0.58
777000,0.46,0.53,0.55
778000,0.48,0.54,0.53
779000,0.49,0.54,0.53
780000,0.47,0.53,0.52
781000,0.47,0.54,0.52
782000,0.47,0.57,0.51
783000,0.48,0.55,0.51
784000,0.46,0.54,0.52
785000,0.47,0.53,0.53
786000,0.49,0.55,0.53
787000,0.48,0.54,0.52
788000,0.49,0.54,0.51
789000,0.48,0.53,0.51
790000,0.5,0.52,0.52
791000,0.51,0.52,0.51
792000,0.52,0.53,0.52
793000,0.56,0.51,0.52
794000,0.55,0.51,0.5
795000,0.53,0.52,0.48
796000,0.52,0.51,0.49
797000,0.53,0.51,0.49
798000,0.53,0.49,0.49
799000,0.54,0.48,0.49
800000,0.55,0.49,0.49
801000,0.56,0.48,0.48
802000,0.55,0.46,0.49
803000,0.55,0.47,0.49
804000,0.55,0.51,0.5
805000,0.56,0.52,0.54
806000,0.55,0.56,0.56
807000,0.54,0.57,0.55
808000,0.55,0.55,0.52
809000,0.56,0.54,0.52
810000,0.55,0.55,0.54
811000,0.51,0.54,0.53
812000,0.51,0.54,0.53
813000,0.51,0.51,0.55
814000,0.53,0.52,0.53
815000,0.51,0.52,0.53
816000,0.49,0.51,0.53
817000,0.5,0.5,0.51
818000,0.49,0.5,0.5
819000,0.5,0.49,0.51
820000,0.48,0.51,0.53
821000,0.5,0.52,0.56
822000,0.49,0.51,0.58
823000,0.49,0.5,0.57
824000,0.49,0.52,0.59
825000,0.53,0.51,0.6
826000,0.55,0.49,0.62
827000,0.57,0.48,0.64
828000,0.58,0.47,0.61
829000,0.55,0.47,0.57
830000,0.53,0.48,0.56
831000,0.53,0.48,0.54
832000,0.52,0.47,0.54
833000,0.53,0.47,0.54
834000,0.55,0.49,0.54
835000,0.56,0.49,0.52
836000,0.56,0.5,0.49
837000,0.57,0.5,0.51
838000,0.55,0.53,0.51
839000,0.54,0.54,0.49
840000,0.56,0.56,0.51
841000,0.56,0.53,0.51
842000,0.56,0.51,0.53
843000,0.56,0.5,0.56
844000,0.54,0.52,0.54
845000,0.56,0.52,0.52
846000,0.56,0.52,0.52
847000,0.57,0.53,0.5
848000,0.57,0.54,0.51
849000,0.57,0.53,0.49
850000,0.56,0.52,0.48
851000,0.53,0.52,0.47
852000,0.52,0.5,0.47
853000,0.53,0.51,0.48
854000,0.54,0.52,0.47
855000,0.58,0.54,0.51
856000,0.58,0.56,0.51
857000,0.6,0.52,0.52
858000,0.59,0.51,0.53
859000,0.6,0.49,0.52
860000,0.59,0.47,0.54
861000,0.6,0.53,0.51
862000,0.6,0.51,0.5
863000,0.6,0.51,0.51
864000,0.57,0.52,0.5
865000,0.58,0.51,0.49
866000,0.57,0.49,0.47
867000,0.59,0.48,0.48
868000,0.58,0.48,0.48
869000,0.56,0.48,0.47
870000,0.57,0.48,0.47
871000,0.58,0.48,0.46
872000,0.55,0.48,0.46
873000,0.54,0.5,0.46
874000,0.53,0.5,0.49
875000,0.54,0.48,0.49
876000,0.54,0.47,0.51
877000,0.56,0.47,0.5
878000,0.58,0.43,0.51
879000,0.57,0.43,0.49
880000,0.58,0.45,0.48
881000,0.56,0.46,0.46
882000,0.55,0.47,0.46
883000,0.55,0.51,0.47
884000,0.56,0.51,0.45
885000,0.56,0.5,0.46
886000,0.55,0.51,0.46
887000,0.56,0.48,0.45
888000,0.58,0.48,0.46
889000,0.59,0.5,0.45
890000,0.56,0.51,0.45
891000,0.55,0.49,0.46
892000,0.56,0.5,0.48
893000,0.58,0.51,0.5
894000,0.56,0.51,0.5
895000,0.61,0.5,0.5
896000,0.59,0.49,0.52
897000,0.58,0.51,0.51
898000,0.58,0.52,0.48
899000,0.58,0.5,0.49
900000,0.56,0.51,0.49
901000,0.57,0.5,0.5
