Idx,p1_loss0,p2_loss0,p1_loss1,p2_loss1,p1_loss2,p2_loss2
1000,4.080161361879593,3.1367806348110587,3.462967556326931,2.783133926164163,3.4717187026393748,3.387859185791808
2000,3.2804618296348704,2.1030163101469315,3.279526574956953,2.7884369118559933,3.3364467434911873,2.700790870983501
3000,3.1804021022341273,2.41841771143765,2.490470174289303,2.482808677643894,3.030770085200932,2.602117595394338
4000,3.0406127833557233,2.2536231563629014,3.8805438781679418,2.359597355670245,2.6901068226351432,2.1985116231475095
5000,2.885137300439251,2.384988898595189,2.350679453642618,1.7924029453762196,3.001249567695297,1.90962162419718
6000,2.544859604898818,2.382020358476254,2.8894847178183465,2.167566888952508,2.827498722501271,2.1160798390343225
7000,2.443633260775866,2.229752991057033,2.5945484692902734,2.5988597981038346,2.6815096252522936,2.04492867262899
8000,2.7126788034396907,2.177134497540778,2.8860797473004838,2.096033619457583,2.7084007504161227,1.6498377550403303
9000,2.324922840327209,2.485730795694817,2.2381573161571517,2.2937707251497916,3.125006005836394,2.4044938939576226
10000,2.8118303606610584,1.8194514191207978,2.617855688214603,2.2989963319067375,2.3631093279845947,2.5967600794750103
11000,2.656424977040539,2.1602726500766325,2.3748495727558776,2.3256772607793823,2.719267520918277,2.348791685952926
12000,2.763802137581896,1.9700251809881875,2.257885846994911,2.382162133622593,3.291715641963935,2.42703717912472
13000,2.8645846701624023,2.3741486195209176,2.052599518975386,2.275041523292593,2.848458545992426,2.532037672895301
14000,2.559768743341941,2.3615029786622053,2.587139642961529,1.7905278781221972,2.89285657145278,1.8693872988577473
15000,2.7512809604365756,1.9106725594803615,2.4014452253425613,2.3321133846150977,2.9726359428932776,2.513794675461749
16000,2.805373330084901,2.4060273303929405,2.916403763525048,2.0165532842944094,2.181712189591815,1.8369121121780865
17000,2.3996963660458666,1.8741931326963046,2.0585065973016734,2.075396397236833,2.7065167756464104,2.3131718350958277
18000,2.7122953943177293,1.6165140024692894,3.1455144178421546,2.3107831382076256,2.6949496483590445,2.248045337442239
19000,2.918456126643263,2.7060694208088742,2.2760729897899714,2.2322452455876074,2.5557746890533184,2.1369248419068754
20000,2.534422493660316,1.8262493639060902,2.5068929139726284,1.666345374617065,2.8031422028430817,2.00738357324406
21000,2.190039477046471,2.439746929603873,2.6911291326151083,2.1692950289350676,2.393790026408395,1.9466800052684798
22000,2.901311308694579,1.861289939197114,2.1531108356368565,2.092124021107174,2.603718756320684,2.096201241953878
23000,2.40737503418717,2.1236730451837786,2.6204948336278933,2.2483152634437253,2.231082567530794,2.131625429239034
24000,2.6192011427067,1.7375243620369762,2.1938763021495875,2.2007553712666033,2.263204671656713,2.4053962997083826
25000,2.3419041707361075,1.890409618674442,2.433338035185382,2.1416371599529844,2.7836298507100308,1.8888950991839217
26000,2.872846768822185,2.276277740687412,3.036006813039649,2.4552312879294376,2.6622988931015388,2.154717408888399
27000,2.2145492972504046,2.1794208535894266,2.628532484112072,2.0632988552241214,2.6298277211479015,2.0771362122167916
28000,3.0021694662854883,2.1085048881307076,2.6310293739156374,1.594290894223377,2.48889131899889,1.8788300978229673
29000,3.2183429918179525,1.960840100593739,2.5078720861592956,2.284151027771763,2.85370840197472,2.1182188714812336
30000,2.4548662502889678,1.7324479771865573,3.160197262144956,2.0272917065113623,2.4602282415469916,2.031350005844003
31000,2.2458760578203463,2.5878175110453916,3.0334485277718297,2.3023754659975912,2.4358700587058477,1.6639032945471959
32000,2.266332892303815,1.983664613305813,2.8501224446896924,2.173888612611953,2.4577334787881835,1.9834012565122345
33000,2.991102045748938,1.8260413862190519,2.0901619209082187,2.206450141610163,2.563942112505943,1.9138513235195387
34000,2.0215220534436193,1.7730297089056117,2.8351133225008933,1.6913557009839446,2.0018258600030094,1.855543549537273
35000,2.599007754351973,1.944540645624595,3.047174247648683,1.5362097105703867,2.5995330147834954,1.9042117591595875
36000,2.295066895781606,2.576420510073837,2.0634940716231034,2.0106677515340783,2.277489481797717,2.0699261460368605
37000,3.027523881238368,2.523190321998476,2.454717873947971,2.1149049045405155,2.250149581892765,2.0051992704161807
38000,2.2429399054594357,1.9653696623831494,2.4081308630063702,2.363995238455305,2.6345444221219694,1.7052805577609633
39000,2.458691682644797,2.1504558427704272,2.438453731629154,1.9307768947797654,2.941089322049562,1.9331159333078651
40000,2.633459397153381,2.0180677350851712,2.57079222757219,1.824147047560695,2.773824934639475,2.006791054405667
41000,2.474686673133576,1.793142382903164,2.803558084466155,1.5060241083084254,2.1242852234159058,1.7471862242282898
42000,2.2860324051538017,1.6507940542226156,1.8736403610343257,1.5817788818440046,2.9374216506617237,1.7722512577448655
43000,2.138835046869978,1.7774890090737292,2.5714551560228496,1.7734256747519075,2.664765054367543,1.7405707807703694
44000,2.376715291517729,2.232683202240382,2.787352222451348,2.526601009944179,2.2775945126447383,2.1104265233837776
45000,2.035555104796575,1.8895902135862939,2.202651652632293,1.824608380921513,2.8232224642625194,2.2997242026747418
46000,2.390544773965282,1.7455666482903212,3.1773447329851074,2.1626183375320993,2.9175230877482012,2.129469136302125
47000,2.6502302130836934,1.8800162089782833,2.756675001231765,2.28464611277722,1.9883396334245358,1.8512595247581496
48000,2.3842877046071074,2.112447702560629,2.814398847168291,1.7713292352062908,1.8445915146445742,2.303976516572056
49000,2.1171227021809567,1.9759120416228368,2.9899598403180523,1.9696397900877767,2.6028270007992633,1.7943043929346045
50000,3.350586679057802,1.9894949094831726,2.4076543704327875,2.123089330257861,2.2842304516007523,2.0884395888998886
51000,2.555492132316645,2.211017301294092,2.7638327632545647,1.7045729416145368,2.3923606062280887,2.0813208251578876
52000,1.8824208744128959,1.8436235138410677,2.7533136589880116,1.8496695479861538,2.4295385799679807,2.0278236988643314
53000,2.923108541056255,2.026241172273188,2.8358340385859298,2.106329149440281,2.2966345817118397,1.8929556843936972
54000,2.539252030065047,1.993784830770264,2.619706728111779,1.6533045251149783,2.6959897936270396,1.9066203126495291
55000,2.555033022956248,1.9532512500223764,2.962574505659948,2.0063580512533377,2.24136537047939,1.6178827915739344
56000,2.556491208592518,2.522518339154306,2.2626531004529977,1.6071600902282537,2.6827582907671594,1.9522120394188864
57000,2.6580192535004,1.6959831200240256,2.551012807684162,2.202613625888498,2.0492109710727306,2.2788273214669914
58000,2.6174046302693017,2.137393784924437,2.399963476912652,1.5998626876643003,2.1891739315806262,1.7740606079940335
59000,2.126415951564406,1.8372874019912127,2.55570088501596,1.4815639975259443,3.175711879498989,2.2787558120402163
60000,2.3826887320941763,1.7603896337851146,2.820871645054032,1.673251314818859,3.083152425437848,1.9073278615000604
61000,2.952731621796265,2.0323085708501325,2.6379794110417927,1.8895449756646083,2.4681069525606905,2.3861676122019957
62000,2.1712192413709768,2.1375255772921022,2.439586266701071,2.382693714547592,2.573584052082818,2.2707134455561713
63000,2.6371089204608857,1.8454811748521238,2.5516052160280593,1.6575327998129872,3.255704405768167,1.9637694129059902
64000,2.2674693078792085,2.141811416641817,2.8024219187436534,2.281378668909478,2.0144534243042678,1.8605307622945735
65000,2.436603230289086,1.924432872740778,2.6879441801289103,2.044724534696434,2.9181709747794358,1.9269643869741557
66000,2.7525415126490906,1.753803635076113,2.504208919384003,2.326056139375298,2.119843042533506,1.7533756767125024
67000,2.7576759415433596,2.2324443506681226,2.8548086764295064,2.415003102689781,3.0652240601644944,1.7075261331515827
68000,2.706912021933619,2.2154470843895773,2.614145463502871,1.4015496443288524,2.15936927530448,1.925777183950577
69000,3.0129169139362886,2.142526171658157,2.077764993252472,1.7659325168971662,2.7274057176543147,1.9563539939461079
70000,2.434666903414634,1.8469633527644673,2.72361692236894,1.6848714690616013,2.3932996353937446,1.6592840408064446
71000,2.2808131423900972,1.8459915456079867,2.1485466206156207,2.1632765538875782,2.4899371749988743,1.8858026767785663
72000,2.412564026796755,1.8867429997996321,2.3896422097861376,2.167078487900565,2.4845446116210392,2.021733384254653
73000,2.31019210926318,2.208307399356771,2.8173963106546625,2.0068213171972116,2.6830084157930787,2.027800578626761
74000,2.3917137650923292,2.0794940729804963,2.458389199117664,1.717996415722902,3.1087431793672624,1.9036733641092503
75000,2.015788870675264,1.9253575630101087,2.542129840764959,2.1198159761011732,2.7245422466869216,1.6374832801956145
76000,2.6036475477331202,2.0885278854836176,2.2836986525343494,2.1162045588558343,2.5493734594872346,1.8257314571140644
77000,2.1926142423788697,1.6977799541868117,2.4654463884499584,1.9966715013682999,2.6971430441574666,1.7516195559244905
78000,2.6044614860268753,1.8112865841184052,2.306806122704022,1.8537346533941592,2.572983365086362,1.913866103758725
79000,2.460518122260568,2.098759189152816,2.3672945751195185,2.3859854459962144,2.8671320329904555,1.7901109588198898
80000,2.1521541074392285,2.6230387845608054,2.4833038993795418,1.7978425169360424,2.091562116011499,2.4310875158372047
81000,2.435096291485426,1.7752926408956426,2.9493470901415355,1.9099259709796899,2.2038374650238777,1.5731657415621003
82000,2.626539799623466,1.7793482312536615,2.336518084517404,2.203409289353341,2.0369581829448107,1.759283331075062
83000,2.539297743416869,1.8626333760861784,2.4767150300539145,2.036581243348892,2.3409614229804796,2.0304133864392595
84000,2.0201473910272583,1.970502705059479,2.7260566071934624,1.862664891471543,2.4779048140114366,2.218112694465941
85000,2.5352255391826053,2.01608550651654,3.1855212298417954,1.9858605301583845,2.293116532331462,1.6665913994237258
86000,2.4269266105359013,2.106891733889009,3.3129595754217216,1.6933016481468388,2.5487749109226736,2.204749694287684
87000,1.8821877506319353,1.7730166640337215,2.6352518181530096,2.311940203996295,2.195003795638677,2.112688674479467
88000,1.9059049587883055,1.915651407840404,2.393161500375004,1.7192978511102774,2.245545831945155,1.6906701854730248
89000,2.4652620440377393,1.8709821535715931,2.642326084490773,2.0446667493950583,2.1016160045287817,1.842840501260465
90000,2.363674748452547,1.6151940984332136,3.2215063976886076,1.91846074866433,2.3459258908103457,1.9803283278449768
91000,2.5999919039091757,1.8278455864112118,2.4462535881128145,1.61815368657066,2.760741881223978,2.2150829962043206
92000,1.768182746873132,1.922236648278068,1.8202116163504753,1.6614560947325996,2.050682367597121,2.019600238724597
93000,2.912961238918105,2.250092426571307,2.366934945081163,2.029266777017671,2.527520737194911,1.7551902715667067
94000,2.4136219012644426,2.0632952598695593,2.5594322583480595,2.4723201479365944,2.218670913938251,1.9507405235166682
95000,2.3428612400382534,1.87633016252882,2.68607013343253,1.8015692979128461,2.8600625382975067,2.3795188105928347
96000,2.2268406482890577,2.384896890656486,2.8854919230632583,1.993982955170645,2.134665889432241,1.934492139141653
97000,2.6952385060660737,2.1730461459115356,2.424057933814529,1.7678912634978778,2.6257736925758293,2.1939867951989847
98000,2.0938835913633977,2.1999908590609616,2.5871286373999074,1.9591291036645855,2.5581420497803222,1.9415557023409773
99000,2.0928328995599217,2.215189697410792,2.5159090552516505,2.1201317319336037,2.3296486294267646,1.9370878572096146
100000,2.741431312547425,2.269197858194382,2.48063116027271,1.931799045401082,1.621191862706164,1.902107464439584
101000,1.926377292793046,1.436632035128163,2.5791933234861104,1.9725562871140465,2.5016964149072343,1.9418137461244003
102000,1.8836144348357349,2.1518139606594486,2.647129762695088,1.9281636946422356,2.4865070488570535,2.0361720677083595
103000,2.423158227438458,1.8147230503250145,2.6722268952729418,2.1185066830590866,2.1749760506955633,1.7558262190596374
104000,2.2421694999279342,2.4948803612976893,2.385022085722776,2.120168784478902,2.2493564201759595,1.9609069057776565
105000,2.9770679547806,2.457896771152862,2.6262299567822454,1.8389599510090482,2.5322942875730527,2.339872954563552
106000,2.5272767879822338,1.9536627095857022,2.5694236818835448,1.90860451402319,2.821655549404095,1.9906568718336102
107000,2.31641365921252,2.458816157833487,2.2230520660917463,1.9059798767851346,2.830086430838128,2.1912673340331206
108000,2.5106727229575942,2.010029337361945,2.2713437050094694,2.414685012357986,2.5856994970786484,2.308242030104325
109000,2.284154668090893,1.9003663056273483,2.1839625378180694,1.9433895669968075,2.13437755012899,1.8287475863856213
110000,2.3118929239854196,1.774765573460218,2.3400034992770213,1.7309213266282208,2.3823271592899737,2.352313508388976
111000,2.663862041103915,1.7380751071486482,2.4227663883095376,2.0301319806396654,2.8571652832785777,1.9645762624735053
112000,2.7386660095807844,1.8743260494224838,2.1979261189203356,1.9357237359477566,2.361009671938179,2.2426767199955067
113000,2.207550654619081,1.5736142088995968,2.459538463054875,2.095207579171668,2.496650476968425,2.5254961218873846
114000,2.399069924268434,1.9615343206428348,2.288181223491784,1.9518777077278664,3.141659395762735,1.778496362409184
115000,2.519389183115598,1.7233012370908858,2.33042175405812,2.2428116580480806,2.1378151867901485,1.880512559618181
116000,2.6300276461690824,1.903582311526859,2.61989282661059,1.8892367039963307,2.7225382339786384,1.82433617071317
117000,2.9103339465930826,2.01905601041716,2.352079309102893,2.166206182375441,2.285140520423173,1.3760169203999848
118000,2.978277051364151,1.8889013407225879,2.486672271841887,1.9657844674388638,2.535386161718465,2.192113745814784
119000,2.5646389659290696,1.4074280176227374,2.6475344776835494,2.350253112024837,2.1567870980445005,1.8353281094596923
120000,2.16716415836367,2.163269629198411,2.8331984593210287,1.7248538163977372,2.6477560344882263,1.9483213056508641
121000,1.8247502058965404,2.3117024023433608,2.540175251491428,2.151117961524247,2.1858000624831506,2.246013451434765
122000,2.6153066126748965,1.9509413436795848,2.343110599282066,1.4791811125660443,1.8831199195509605,2.036273647727562
123000,2.901066044432565,1.5712667693634474,3.0539454747622963,1.9506365582800647,2.864950531635985,2.0039408715579596
124000,2.4459239820862795,2.1463940375862265,2.173129405359725,2.524227236032261,2.4618237223205846,1.5525420737223932
125000,2.0850707881372625,1.917225880163357,2.3972055911354557,2.2175951835868712,2.752572007145992,1.6830491463376864
126000,3.1008734582457693,1.5613669247383057,2.6592780971022036,1.8097574595242254,2.4017513557909433,1.400151470451572
127000,2.073934889073203,2.15721858183125,2.166182624652445,1.8775396712848051,2.506366433653201,1.8129258241973927
128000,2.2695821451693394,2.248689479872342,2.9949942534352902,1.960568931243364,2.1966078239430367,1.944838237698236
129000,3.167017510713457,2.1270870511390707,1.9614693540258883,1.4003810291609102,2.838229889855178,1.9943066973876404
130000,2.4501889267336505,1.9237574191825944,2.1604188666266486,1.8712667043345481,2.571463162050296,2.1375410647946738
131000,3.012759918291377,2.0091959252988167,2.0155093838981393,1.8716180057001126,2.6874929079177803,2.0703803873730395
132000,2.9522132650998216,1.5771318722707037,2.6674867835428215,2.022696843729194,2.140761422343183,1.8083322879717254
133000,2.3775295001212466,1.8995010456413637,2.199951295872004,2.1607288120338772,2.637733376256101,2.0158741764353114
134000,2.4683499315453887,1.9468484669631796,2.3422176089194817,2.191561955609359,2.2842663287827407,1.9345654921879685
135000,3.0550928383752285,1.560312468216381,2.3813706631591023,1.6130340583822433,3.321957955059182,1.9586824730392725
136000,2.2062438748375426,1.8833612299578237,2.3321405555576953,2.1910019853623,2.586389947440973,2.2008151590580742
137000,2.4932466723959825,2.0399554688132544,2.2928953092846864,2.465731249993237,2.613156865868539,2.2261970958141752
138000,2.52009991195757,2.0440966821905664,2.7302287381746204,1.96354190609194,2.514387664880898,1.9496419627118535
139000,2.2130459125978224,1.877971959236192,3.0005060893569557,1.9635674064938096,2.9977761355315855,2.2359259872728323
140000,2.553314916668865,1.789114467571314,2.6017188144915524,2.6915309022771754,3.31567844499581,2.160349749534686
141000,1.7556366502008534,1.797382202730885,2.5782732506420523,1.6054705826570825,2.4463633698750438,1.8803825044319975
142000,2.845615563091574,1.8047493656151088,2.371340306467638,2.0274919121611528,2.648406116341692,1.5972686558457503
143000,2.8050348956727604,2.095028118319731,2.2129702320171876,1.851755713382015,2.037284532086043,1.8197308963210386
144000,2.66514536512814,2.1003910058254815,2.3466497657627734,2.6843037006402897,2.1308982036755797,2.1064206592213943
145000,2.5856773488121356,2.38836715673387,2.8554553943536094,1.7583790560522012,2.322162627925722,1.8618527152935485
146000,2.711764161265287,1.8834006682221245,2.028315570483274,1.6822270319895762,2.2626605358711567,2.3189139202816973
147000,1.9608576513383391,1.4099708327681737,2.8188926476089886,2.0344842678640522,2.4896792972233905,1.6843046978467164
148000,2.4214270497671997,2.2920731126722145,2.666782709441704,1.890450176808852,2.822128159650458,1.852399572764552
149000,2.3641137524449185,1.8806511507065338,2.622684233235865,1.7617766730956563,2.226702743748265,2.121865284670456
150000,1.8849514105213043,1.8739595255317845,2.297429216519094,1.9436677230471702,2.653902529449374,2.0354106874762383
151000,2.934545698189862,1.993007458566389,2.7222602524222963,1.848559293071768,2.2925228535013575,2.0819504489415537
152000,2.489436561471472,2.522368285745807,2.448081696376765,1.7803378316298837,1.9828506343298207,1.863939629130524
153000,2.740978871967913,1.9576354029437968,2.774295493394667,1.8812429158658786,2.286931093072832,1.7158659176573643
154000,2.3674029832234584,1.959321504435308,2.417842804539797,1.6830319671577156,3.1181809614622167,1.9001889564024277
155000,2.4288519142234386,1.8393751312084796,3.0378526423967447,2.1595755088177913,3.073249764269978,2.2263253466694946
156000,2.641640804105508,1.72744901970954,1.938819012366166,2.179232132346628,2.651285240426267,2.0580801243549227
157000,2.365138689020414,2.063480704765194,2.226513458162935,1.707224653782808,1.850046951967828,1.8871195206372517
