Idx,win_rate0
0,0.5
1000,0.6666666666666666
2000,0.6666666666666666
3000,0.6666666666666666
4000,0.5
5000,0.5
6000,0.5
7000,0.4
8000,0.4
9000,0.4
10000,0.36363636363636365
11000,0.4666666666666667
12000,0.5
13000,0.5294117647058824
14000,0.5555555555555556
15000,0.5238095238095238
16000,0.5238095238095238
17000,0.5238095238095238
18000,0.5217391304347826
19000,0.5416666666666666
20000,0.5416666666666666
21000,0.5416666666666666
22000,0.5357142857142857
23000,0.5357142857142857
24000,0.5357142857142857
25000,0.5333333333333333
26000,0.5161290322580645
27000,0.5161290322580645
28000,0.5161290322580645
29000,0.48484848484848486
30000,0.48484848484848486
31000,0.48484848484848486
32000,0.4857142857142857
33000,0.4857142857142857
34000,0.4857142857142857
35000,0.47368421052631576
36000,0.5121951219512195
37000,0.5238095238095238
38000,0.5333333333333333
39000,0.5333333333333333
40000,0.5333333333333333
41000,0.5217391304347826
42000,0.5319148936170213
43000,0.5306122448979592
44000,0.5306122448979592
45000,0.5306122448979592
46000,0.5098039215686274
47000,0.5098039215686274
48000,0.5098039215686274
49000,0.5
50000,0.5
51000,0.5
52000,0.5
53000,0.5
54000,0.5
55000,0.49122807017543857
56000,0.48333333333333334
57000,0.47540983606557374
58000,0.484375
59000,0.4925373134328358
60000,0.4925373134328358
61000,0.4925373134328358
62000,0.4782608695652174
63000,0.4782608695652174
64000,0.4788732394366197
65000,0.4861111111111111
66000,0.4864864864864865
67000,0.5
68000,0.5189873417721519
69000,0.5125
70000,0.5180722891566265
71000,0.5180722891566265
72000,0.5172413793103449
73000,0.5168539325842697
74000,0.532608695652174
75000,0.5268817204301075
76000,0.5268817204301075
77000,0.5319148936170213
78000,0.5263157894736842
79000,0.5263157894736842
80000,0.5353535353535354
81000,0.53
82000,0.53
83000,0.53
84000,0.55
85000,0.56
86000,0.59
87000,0.59
88000,0.58
89000,0.58
90000,0.58
91000,0.59
92000,0.59
93000,0.6
94000,0.61
95000,0.62
96000,0.62
97000,0.62
98000,0.62
99000,0.62
100000,0.62
101000,0.61
102000,0.6
103000,0.6
104000,0.59
105000,0.59
106000,0.59
107000,0.61
108000,0.6
109000,0.6
110000,0.63
111000,0.63
112000,0.63
113000,0.64
114000,0.64
115000,0.64
116000,0.64
117000,0.63
118000,0.62
119000,0.64
120000,0.65
121000,0.65
122000,0.65
123000,0.65
124000,0.65
125000,0.64
126000,0.64
127000,0.64
128000,0.66
129000,0.66
130000,0.66
131000,0.68
132000,0.68
133000,0.67
134000,0.67
135000,0.67
136000,0.66
137000,0.65
138000,0.64
139000,0.63
140000,0.63
141000,0.63
142000,0.62
143000,0.62
144000,0.62
145000,0.6
146000,0.6
147000,0.6
148000,0.6
149000,0.59
150000,0.6
151000,0.61
152000,0.64
153000,0.64
154000,0.64
155000,0.63
156000,0.62
157000,0.62
158000,0.63
159000,0.65
160000,0.66
161000,0.66
162000,0.66
163000,0.67
164000,0.67
165000,0.67
166000,0.67
167000,0.66
168000,0.63
169000,0.63
170000,0.64
171000,0.63
172000,0.61
173000,0.61
174000,0.61
175000,0.6
176000,0.6
177000,0.6
178000,0.6
179000,0.59
180000,0.59
181000,0.58
182000,0.58
183000,0.58
184000,0.58
185000,0.58
186000,0.57
187000,0.57
188000,0.57
189000,0.57
190000,0.57
191000,0.56
192000,0.55
193000,0.56
194000,0.56
195000,0.56
196000,0.57
197000,0.57
198000,0.57
199000,0.58
200000,0.58
201000,0.58
202000,0.57
203000,0.57
204000,0.56
205000,0.55
206000,0.55
207000,0.55
208000,0.54
209000,0.53
210000,0.52
211000,0.51
212000,0.51
213000,0.51
214000,0.51
215000,0.5
216000,0.5
217000,0.52
218000,0.52
219000,0.52
220000,0.53
221000,0.52
222000,0.52
223000,0.52
224000,0.52
225000,0.52
226000,0.52
227000,0.52
228000,0.51
229000,0.52
230000,0.53
231000,0.53
232000,0.53
233000,0.52
234000,0.51
235000,0.51
236000,0.51
237000,0.5
238000,0.5
239000,0.5
240000,0.5
241000,0.5
242000,0.5
243000,0.48
244000,0.48
245000,0.49
246000,0.49
247000,0.5
248000,0.5
249000,0.5
250000,0.51
251000,0.53
252000,0.53
253000,0.53
254000,0.54
255000,0.54
256000,0.54
257000,0.54
258000,0.54
259000,0.55
260000,0.56
261000,0.56
262000,0.56
263000,0.57
264000,0.57
265000,0.57
266000,0.57
267000,0.57
268000,0.57
269000,0.58
270000,0.58
271000,0.57
272000,0.57
273000,0.56
