Idx,loss_guard1,loss_move1,loss_move_progress1,loss_position1,loss1,loss_guard2,loss_move2,loss_move_progress2,loss_position2,loss2,Unnamed: 0,loss_guard0,loss_move0,loss_move_progress0,loss_position0,loss0
14000,0.008597521962422259,0.256627518922789,0.01639330709146283,0.0005615410546940601,0.2821798890313681,0.012767807275595228,0.23709435937926174,0.0127712351977618,0.00053427340195877,0.2631676752545775,13,0.0131699564664143,0.2675991998813697,0.0253841757611872,0.0008263337539487,0.3069796658629201
15000,0.014312263387054394,0.19003897852927912,0.013922902765241368,0.0006520240464653261,0.21892616872804022,0.023181655933147714,0.2519530870168528,0.013678555385444541,0.0005847988887083866,0.28939809722415366,14,0.0155379209396621,0.2682995609134668,0.0253399069992749,0.000693813101535,0.3098712019539391
16000,0.007460000802258272,0.24936626515115495,0.012385940312830109,0.00043850897192918925,0.2696507152381725,0.010142003916045595,0.1970765562397428,0.012096665992725773,0.00044412146575095425,0.2197593476142651,15,0.0131397376683335,0.197524180844397,0.0181850492599887,0.0006329941376817,0.229481961910401
17000,0.013946763717624268,0.20803391679452032,0.011555670153293661,0.00043355088292304565,0.2339699015483613,0.01888077972975483,0.19984717223845655,0.014603333366565642,0.0005117153812877963,0.2338430007160648,16,0.0180063495572599,0.2155038419727061,0.0237670395645063,0.0006230942200987,0.2579003253145711
18000,0.007735701417074206,0.323549957078154,0.017632694471086986,0.0005067667138737431,0.3494251196801889,0.005869324855305047,0.31668403951538493,0.015552678191302367,0.0005176953389964218,0.3386237379009886,17,0.0106737210058449,0.2093683755183374,0.0189028264420128,0.0005277520995375,0.2394726750657328
19000,0.007322770298053439,0.21761655749424244,0.011336257947330227,0.00033541650663418876,0.23661100224626028,0.013419987692158247,0.22275699911330593,0.014652236867978018,0.0004964756073546682,0.25132569928079707,18,0.0100758113591986,0.2124972500120784,0.0218859825125053,0.0005720720567559,0.2450311159405383
20000,0.02916778785840095,0.16392618984740692,0.01225647204312218,0.0004414343722010198,0.20579188412113103,0.020635986913018784,0.18572053800887078,0.012313683719337217,0.00036592076966425214,0.219036129410891,19,0.0114301368645753,0.2106597483400401,0.0178701415699591,0.0004586153626943,0.2404186421372689
21000,0.007840501832386394,0.20039069839433069,0.011773535642503401,0.00042488412459197654,0.22042961999381253,0.0060995166423695206,0.27052979059284554,0.011490723792813042,0.0004575749454239291,0.28857760597345206,20,0.0129696710792279,0.1803341067643778,0.0206565606420886,0.0004442890803485,0.2144046275660429
22000,0.024736704872969015,0.21843556624790653,0.011522157573053903,0.0003882131490035675,0.25508264184293306,0.007471556580259726,0.20346012938712374,0.012171350190389837,0.00035938827803455673,0.22346242443580797,21,0.0135172023325576,0.2295235461411066,0.023913929862096,0.0004303714998819,0.2673850498356422
23000,0.010136800612706075,0.1752346134178224,0.01249356139183681,0.0004049018565772239,0.19826987727894246,0.011858052863608219,0.15022096219315426,0.010107202858749399,0.0003195851101062698,0.1725058030256181,22,0.0083487391082989,0.2007545222248009,0.0184629417155889,0.0003796766317611,0.2279458796804498
24000,0.019846174299530107,0.16252183726958175,0.011045213599471856,0.00036840409424568723,0.19378162926282946,0.006785593750068815,0.1899726776585885,0.010403481370397203,0.0004250064434820802,0.20758675922253667,23,0.0083085972556764,0.1772812692494771,0.0167149613480006,0.0003870932967472,0.2026919211499015
25000,0.005104705575106884,0.18101511797259445,0.009380161087675688,0.0003798146214699889,0.19587979925684698,0.00683787794534876,0.1924448487030022,0.009991303876407436,0.0003286970867701148,0.20960272761152834,24,0.0080164813117125,0.173785038748625,0.0202437703864948,0.0003369291183285,0.202382219565161
26000,0.007979507476892777,0.24779084135964513,0.01221854189762393,0.0004083986760233842,0.2683972894101852,0.012049908777629573,0.2125554769387236,0.010254459900354663,0.0003647932019886147,0.23522463881869643,25,0.0077452840901132,0.1809282505679148,0.0191353898406956,0.000361170052677,0.2081700945514007
27000,0.008728387082773353,0.16727358965532038,0.01031707222987743,0.00039154828862360047,0.18671059725659472,0.0066170431282042246,0.17291154044141877,0.009572336857762646,0.0002893679186188853,0.1893902883460046,26,0.0090825652799653,0.1610713832798064,0.0176602933965227,0.0003182058281848,0.1881324477844794
28000,0.009764346535662898,0.18702106040366925,0.011231786458900085,0.00028797812548665285,0.20830517152371894,0.004814409230315372,0.15985711629333674,0.009580659544223451,0.0003170234318076557,0.17456920849968335,27,0.0089374071148893,0.2247032786955242,0.0158319224205309,0.0003235512552899,0.2497961594862344
29000,0.009093874527260138,0.24558649710254393,0.011786359292526924,0.00029992793381371463,0.26676665885614465,0.0068618168815267186,0.18258913881223998,0.011124981623860893,0.0003195022752420034,0.20089543959286946,28,0.0071479685801753,0.170069091163823,0.0179358408899086,0.0002662944178558,0.1954191950517627
30000,0.02704807922874918,0.22618436035705963,0.011889510616133069,0.00029599453410139565,0.2654179447360433,0.012082908768111866,0.20495238621660974,0.010494719136089252,0.00024281221855705743,0.227772826339368,29,0.0098519334618468,0.1834923834656801,0.0153739277008668,0.0002256042345444,0.2089438488629384
31000,0.012347631107910973,0.19962392074402305,0.012519716926816622,0.0003273975845924948,0.22481866636334294,0.014466417305730324,0.1523500652086368,0.008795609978038472,0.0002677380251549115,0.17587983051756056,30,0.0066861918816737,0.1344910251124238,0.0129291358929543,0.000231953859631,0.1543383067466828
32000,0.00910010454781591,0.1633870428345108,0.009975822183500967,0.0003212509966633921,0.18278422056249105,0.013030436665937195,0.18253763969487044,0.009355765019449305,0.0002491349168217156,0.20517297629707867,31,0.0056967841962302,0.1588628157009952,0.0117772606077924,0.0002211824875264,0.1765580429925445
33000,0.031870220920649305,0.18711125668007297,0.009919110653674196,0.00026500789353007035,0.2291655961479266,0.009946883678594748,0.14619280974690627,0.007667467957849609,0.00022291182699682688,0.16403007321034738,32,0.0076902840555894,0.1696298162372695,0.014330378389066,0.0001929348947072,0.1918434135766323
34000,0.010547507763525088,0.17231264159141574,0.008023817561960292,0.00023911583175386931,0.19112308274865492,0.011546853781588741,0.18584493689614465,0.0076028907590739315,0.00024517737147085496,0.20523985880827808,33,0.0068379350914422,0.1534762696912075,0.0160019768897418,0.0002151993702941,0.1765313810426858
35000,0.00780023107197433,0.1771969346907572,0.00823945390686129,0.00020957624273797908,0.19344619591233086,0.020639526954690485,0.1686682650562434,0.009636734349421349,0.00022068872077108144,0.19916521508112633,34,0.0113536323711435,0.1651900905746588,0.0156762541187122,0.0001782519764333,0.192398229040948
36000,0.033235239927549065,0.1494173199798388,0.008000554076360768,0.00020121673645391293,0.1908543307202023,0.0076145272766522405,0.12494194140926992,0.007877277921689154,0.00023526571119638576,0.14066901231880774,35,0.0080904388067166,0.1898927104705253,0.0126623760920111,0.0001511937519166,0.2107967191211698
37000,0.005402249779455914,0.14808134969184175,0.008919450459342467,0.0002035238363359087,0.16260657376697588,0.023781119000477226,0.14027586842827441,0.0068666729060937685,0.00017704099218231135,0.17110070132702782,36,0.0081640865210911,0.161558530326467,0.0160003360000687,0.0001498935087452,0.1858728463563722
38000,0.015225603405918704,0.19088365612426422,0.008951489781702585,0.0002071517964361982,0.21526790110832178,0.013377263068393824,0.10049611570424168,0.0067563577125033785,0.0001439453474684233,0.12077368183260727,37,0.0071688772539697,0.1690526274254662,0.0157196270188441,0.0001438950598108,0.1920850267580909
39000,0.013621094378331611,0.15725199299157247,0.007721988582021534,0.00018447946387920822,0.17877955541580468,0.008143433975775,0.13596771974983857,0.00863275771052056,0.00018691591521429355,0.15293082735134841,38,0.0062483708796605,0.1703789419344102,0.0153347215437151,0.0001413290272777,0.1921033633850638
40000,0.008614563645508572,0.15901682393072405,0.0096908013565087,0.00018526044086460483,0.17750744937360596,0.006988464497672971,0.12700479946259294,0.010304571433649585,0.0001926027418816754,0.1444904381357971,39,0.0050727319883883,0.1290875256063882,0.0104911056313604,0.0001185637142473,0.1447699269403844
41000,0.0060242877285199515,0.13035161511265322,0.007696801501852697,0.00018228711776185392,0.14425499146078777,0.00800487221401583,0.0889023530148661,0.005696068228139295,0.0001384991348146636,0.10274179259183586,40,0.0080308623626608,0.1930238794393226,0.0145542179364798,0.0001345042856421,0.2157434640241054
42000,0.01577463098909901,0.08540454823605251,0.005864509317549055,0.00014220377904913524,0.10718589232174974,0.013618949527596028,0.14955226665048393,0.00774931126620726,0.00018467333332032623,0.17110520077760766,41,0.0080737038897268,0.1732292306717135,0.0170525857963939,0.0001310070392902,0.1984865273971247
43000,0.006438270711117789,0.09628501819868689,0.0068636708210424655,0.00014496116140420598,0.10973192089225141,0.005792268170742568,0.13020971087343058,0.006817234111443941,0.00015647562905989336,0.14297568878467715,42,0.007987693070988,0.1977666521956271,0.0131371375912501,0.0001238131451906,0.2190152960030559
44000,0.012417258223834335,0.21726851067502867,0.007007672675543187,0.00018851673796591254,0.23688195831237194,0.0060538568340597915,0.13634697951717317,0.006694865202704827,0.0001541622514942395,0.14924986380543204,43,0.006084117169851,0.1449244141017698,0.0137289088663442,0.0001039618287004,0.1648414019666655
45000,0.0052075943432634605,0.09952519238274544,0.006454473031049041,0.00014378966258600984,0.11133104941964399,0.009779483095832316,0.18553685548972498,0.009147285688828676,0.00015953393680776068,0.20462315821119373,44,0.0077769087956566,0.166622609235259,0.0162974100556119,0.0001147499885174,0.1908116780750449
46000,0.011388545267232795,0.14085085927706678,0.008685544427090533,0.00017065113224028734,0.1610956001036304,0.007407545339598707,0.17327502082980936,0.007921697568592356,0.0001738641542900396,0.18877812789229048,45,0.0044575678954973,0.1154967273236543,0.0107668845284124,0.0001042709573876,0.1308254507049518
47000,0.012273379069644924,0.17896379907030496,0.008149106522751956,0.0001803045949291189,0.1995665892576309,0.0075035714064999575,0.11599387018230482,0.00514218579100719,0.00013130462758257632,0.12877093200739448,46,0.0049809925165948,0.1503917723802733,0.0135592436851875,0.0001132124035819,0.1690452209856376
48000,0.01865766395970602,0.15742213651513157,0.00911242701311909,0.00016152044348495518,0.1853537479314416,0.005916737783622031,0.17201951455610107,0.007326343402260533,0.0001431855181707918,0.18540578126015428,47,0.0044467516370174,0.1181620624843781,0.010060456822899,0.0001051131292423,0.1327743840735369
49000,0.007986879614140423,0.15823299984712502,0.00935721805235853,0.0001326938859783299,0.17570979139960247,0.005569524926291191,0.1365593054605415,0.006605139007966168,0.00011537273825029887,0.1488493421330493,48,0.0088048911125199,0.151036646254026,0.012165713970619,0.0001005700808218,0.1721078214179869
50000,0.010810661311523192,0.13855995266191895,0.00730957049020682,0.0001311231095067712,0.1568113075731557,0.006920798671657684,0.16886982064446784,0.00869537232157627,0.00013949707000909123,0.18462548870771092,49,0.0071295836427289,0.1533260315434454,0.0111652916669993,9.966582490626764e-05,0.1717205726780799
51000,0.009764577797298855,0.13631059026128786,0.0074512375712155405,0.00012210906276291202,0.1536485146925652,0.00918859504594,0.15960029709067022,0.008263566332258594,0.00014510872048600367,0.17719756718935478,50,0.0056789685337413,0.133651565107124,0.0114064159427384,9.290982236224245e-05,0.150829859405966
52000,0.0070143875087464985,0.14523233221576085,0.008771936187740945,0.0001084888616925196,0.16112714477394072,0.01018129409470444,0.09668358044378328,0.004612333374190291,0.00010421918857071366,0.11158142710124873,51,0.0044671601950952,0.1184304854491056,0.0109317901771783,9.238310451701448e-05,0.1339218189258961
53000,0.008945510534481303,0.19875202700475347,0.008985141697428464,0.0001233747771268584,0.21680605401379008,0.00805426564852134,0.130552192334384,0.00659940325821322,0.00012496837932538392,0.14533082962044402,52,0.0069189611921269,0.120612261437549,0.0084733892753081,9.103082153988496e-05,0.136095642726524
54000,0.0060269485684973844,0.13252296669604402,0.006732782680671818,0.00011973099894780744,0.14540242894416083,0.009060747264943863,0.12519181010917235,0.007351150284915791,0.00012241402931891283,0.14172612168835097,53,0.0070099409191416,0.1658872692852019,0.0139788056410423,8.845874008145672e-05,0.1869644745854674
55000,0.00581542964420989,0.1592984749012103,0.007183566909325254,0.00012479827306291456,0.17242226972780833,0.006945197341906127,0.12272314427820674,0.005953669274280975,9.96598655993575e-05,0.13572167075999322,54,0.0069520658376889,0.1610373225681105,0.01358612380533,8.893537667900376e-05,0.1816644475878086
56000,0.017639914354123272,0.11118603699051892,0.005855748917250433,8.229740941250744e-05,0.13476399767130504,0.006340231351322718,0.12672190491815855,0.008000293969553703,0.00010843127592805663,0.14117086151496305,55,0.0039709132988557,0.0958584793638583,0.0102050950648128,9.088032206047014e-05,0.1101253680495874
57000,0.006312979964996003,0.14485532526453607,0.008335283487989283,0.0001082352913315051,0.159611824008853,0.01403232775076397,0.1570485850336263,0.006284564813695526,9.69719542976755e-05,0.17746244955238336,56,0.007796720107681,0.1485590702272311,0.0119713413238027,8.589943597760552e-05,0.1684130310946926
58000,0.007467338714908773,0.19364542842743684,0.006857819370724477,9.454081140064009e-05,0.2080651273244707,0.009980700481389196,0.10566178953452618,0.0057940605338627545,9.564594575789843e-05,0.12153219649553601,57,0.0038605195455772,0.1322602485802854,0.0108509010498494,7.285418295875168e-05,0.1470445233586708
59000,0.004906318847869726,0.09075345200739685,0.004625033821985749,8.046184258572838e-05,0.10036526651983806,0.007214903822875243,0.16504657898937874,0.008475737220548169,0.00010990035029057546,0.1808471203830928,58,0.0042233618403571,0.130123158774717,0.0109486696707722,8.272581061179097e-05,0.1453779160964582
60000,0.007118522809846785,0.12912844231886264,0.007135131597888279,8.539401873384808e-05,0.1434674907453315,0.008431568413775861,0.12070252809162775,0.006923796105534002,0.00011031073256756269,0.13616820334350518,59,0.0060656821856609,0.1109210755443928,0.0110336983471164,7.98538142025329e-05,0.1281003098913728
61000,0.006513283851999468,0.1268428188242251,0.005834132719706412,9.423077224094853e-05,0.1392844661681719,0.010420792004359518,0.1343162054514978,0.0068817187665837,0.0001120631640323265,0.1517307793864733,60,0.0082714704347758,0.1354015606071479,0.0118333267541213,6.837175378194971e-05,0.1555747295498271
62000,0.012787181084970154,0.1592635158920748,0.008191804957814285,9.779092907239126e-05,0.18034029286393155,0.005967861103083481,0.13900650489312102,0.007379325808450315,0.00010736086895696223,0.1524610526736119,61,0.0040643493811202,0.1066707569789796,0.0083089129360517,7.206873271222492e-05,0.1191160880288639
63000,0.007661950877728253,0.11144403789328498,0.005020128437782617,8.368714035382763e-05,0.12420980434914967,0.011896453576849216,0.15663212462201773,0.010017685884828497,0.00011358964051850851,0.1786598537242139,62,0.0054469333902467,0.1246180695067014,0.0071022574275853,6.742108047381379e-05,0.1372346814050072
64000,0.01018865961609713,0.1430456611312984,0.007619631928231417,9.100201870161279e-05,0.16094495469432868,0.008900418376203126,0.12969861529272747,0.0082987643727271,8.55775187954593e-05,0.14698337556045316,63,0.006764612552736,0.1147566729701648,0.0088470151929429,7.221970716528502e-05,0.130440520423009
65000,0.007107501261209618,0.16203919062043132,0.007972744632536178,7.73930670940598e-05,0.17719682958127136,0.026592793148514607,0.20775432452987297,0.007245867390516859,0.00012230480945467343,0.24171528987835927,64,0.0071126537614502,0.1353730075946295,0.0077034751107748,6.390425586269188e-05,0.1502530407227174
66000,0.017253458983179083,0.2209816224949609,0.008095887715053308,9.156896517627883e-05,0.24642253815836954,0.004316306774347429,0.136670898181299,0.005625642857909356,8.545425035759224e-05,0.1466983020639135,65,0.0046413527270701,0.1327169191167195,0.0107076597861172,6.933774281120896e-05,0.148135269372718
67000,0.0058353815469517015,0.12849195014877476,0.0050325015359703575,8.957110479408172e-05,0.13944940433649083,0.006273026175443041,0.1329903721794326,0.00773193358770007,8.118121555018657e-05,0.14707651315812587,66,0.0065747323115656,0.1256426693959147,0.0123764015873198,6.40648807651214e-05,0.1446578681755653
68000,0.005470852062130332,0.12756878138668254,0.007227473607515741,8.51468357568113e-05,0.1403522538920854,0.007253862010270485,0.11502409229854675,0.005845344312017611,6.98382333403596e-05,0.1281931368541752,67,0.005906357066701,0.1325914372465158,0.010990674403332,5.483509675159448e-05,0.1495433038133005
69000,0.004891680201983088,0.09551652027091768,0.004946990933838997,5.366525985648926e-05,0.10540885666659627,0.006948361640422338,0.14487398146887426,0.007669609284419905,9.473791369192842e-05,0.1595866903074085,68,0.0057960238399946,0.1132603808782441,0.0083497860986649,7.09577050918213e-05,0.1274771485219955
70000,0.006268754580265175,0.11967549840615538,0.007555788451539133,8.785966756252708e-05,0.13358790110552235,0.018315972346072976,0.1107569771778617,0.005358536019311357,6.575272776831201e-05,0.1344972382710144,69,0.0052116012413032,0.1196644038695303,0.0102074204221288,6.473278477742106e-05,0.1351481583177399
71000,0.006815822122018175,0.1218160367149685,0.006784622980799537,6.559904600912086e-05,0.13548208086379535,0.005235927124623743,0.12055882820065017,0.00651547834327628,7.671995462212483e-05,0.13238695362317238,70,0.0066773219903742,0.1307546597700857,0.0085083258337954,6.465765371625975e-05,0.1460049652479716
72000,0.01929760828656545,0.15248565776001488,0.008015907102787182,7.074795700050296e-05,0.17986992110636807,0.005130551960422611,0.13213804688978417,0.00811771494185493,8.001445410944e-05,0.14546632824617106,71,0.0044056194510578,0.1261672857942067,0.008057800335857,5.922331435726491e-05,0.1386899288954788
73000,0.006486180674414924,0.15701234946161274,0.007917298431313025,7.909570344620674e-05,0.1714949242707869,0.004135550087696406,0.1740969100242437,0.005166250810651125,8.02759183148405e-05,0.18347898684090597,72,0.0055983623373257,0.0967467357600471,0.0081785768822906,5.5587891946778265e-05,0.1105792628716102
74000,0.008356622332493327,0.11844001751025644,0.0065180795682801464,6.030859609217014e-05,0.13337502800712203,0.004891688119956682,0.16148878623030033,0.006418113651161933,7.78327136877008e-05,0.17287642071510662,73,0.0094767140617437,0.1241974488926207,0.0113751334831654,6.121004447674849e-05,0.1451105064820066
75000,0.012422368439817408,0.14959041197915213,0.005851802437343644,9.062927031105951e-05,0.16795521212662448,0.0051269266487954926,0.1261270243217441,0.0066478438608900655,5.771238464302697e-05,0.13795950721607275,74,0.0063307973804299,0.1380785012578926,0.0085464781364059,6.038773009782261e-05,0.1530161645048263
76000,0.026548314564347447,0.1600880751484219,0.0067581139577559774,6.795701186041528e-05,0.19346246068238573,0.005367957725162707,0.17742182986906846,0.005291017031931267,6.658197598122035e-05,0.18814738660214375,75,0.0044555628133967,0.1196385567842808,0.0097634229295492,5.888174302483584e-05,0.1339164242702516
77000,0.006921471123553383,0.13440422767556448,0.005797311841931737,6.220900651549363e-05,0.14718521964756517,0.004286036867329873,0.09075935682504496,0.004696342140646673,5.3760753049699265e-05,0.0997954965860713,76,0.0053341621241841,0.1204211936047941,0.0084000439543167,5.000940527919396e-05,0.1342054090885741
78000,0.006485444819370942,0.12922902957245241,0.0067912869604760924,5.674572138305741e-05,0.14256250707368262,0.007581811951706805,0.16023267765986385,0.008668537329841786,5.6661555576258384e-05,0.17653968849698878,77,0.006254481544217,0.1114710442196519,0.0112195284162961,5.125510832545999e-05,0.1289963092884906
79000,0.005131932489949122,0.15565245058448635,0.006566729439767723,6.816382573234348e-05,0.16741927633993564,0.009325512357132347,0.13870812719367678,0.0072251778887591645,6.72771872404952e-05,0.15532609462680874,78,0.0083070612539524,0.1157557202094176,0.0099340014734925,5.010446763622412e-05,0.1340468874044989
80000,0.00776271976383244,0.1278817788429078,0.005648755391174551,6.263641415794867e-05,0.14135589041207267,0.018725359504692757,0.17126364987720444,0.007633536627677373,6.51890901292165e-05,0.19768773509970367,79,0.0030914547079692,0.1285727089964239,0.0099794079102838,5.27098514323856e-05,0.1416962814661093
81000,0.011996252447186715,0.12605163817528228,0.006826303832137107,5.215766572911532e-05,0.14492635212033525,0.0034259540526307987,0.1183859028092993,0.004438711241422916,4.221220652396684e-05,0.126292780309877,80,0.0059193005158761,0.1097820389234111,0.0088933779348408,5.431636505813309e-05,0.1246490337391862
82000,0.007422891238648799,0.11757872227024199,0.005816119483156548,5.465716011131583e-05,0.13087239015215862,0.0033687483998929646,0.06975483384287509,0.0028969200161660107,3.235014426957852e-05,0.07605285240320371,81,0.006461225555703,0.1117641009103899,0.0085419668043911,6.099004080067161e-05,0.1268282833112848
83000,0.0082043366203468,0.12711880940037373,0.006729331539545997,5.352500030226824e-05,0.14210600256056888,0.007664434189223194,0.1268880968029589,0.0065632563077185875,4.6696074620802005e-05,0.14116248337452142,82,0.0040086100671787,0.0822139829158477,0.0075453850834486,5.168006077182952e-05,0.0938196581272469
84000,0.007951381652984677,0.1172635771605419,0.007833567498611412,5.890663186007794e-05,0.13310743294399804,0.012931641931148,0.13248997221433093,0.006889865605889471,5.95200693477897e-05,0.1523709998207161,83,0.0062434033735003,0.1322743757930766,0.008922753888957,5.858012799458479e-05,0.1474991131835286
85000,0.006330417430255492,0.12215231059128565,0.006425439019963386,6.746379719026427e-05,0.1349756308386948,0.005394676359447464,0.12542321070314938,0.006255811156806573,4.343681776090054e-05,0.13711713503716425,84,0.0060110878147558,0.1192468637290658,0.007928604932902,4.817975604985314e-05,0.1332347362327736
86000,0.007083715931295721,0.14163622745481552,0.007430350467128743,5.486660712559055e-05,0.15620516046036548,0.005475607109351695,0.14719431182165862,0.006069477268209311,5.9998924420712196e-05,0.15879939512364033,85,0.0047866188957693,0.0935392526984296,0.0065430384956325,4.542094033823485e-05,0.1049143310301698
87000,0.006036378998701729,0.11740556940321403,0.005432658023491253,6.152284398809713e-05,0.1289361292693951,0.008300361640914612,0.17083285925352537,0.0056168633951337735,5.4076861232197823e-05,0.18480416115080606,86,0.0067720254833218,0.1081208759241581,0.0087370232180769,5.0085861040832566e-05,0.1236800104865977
88000,0.010002924184532299,0.10901448300483753,0.00550946775476665,5.389406934514326e-05,0.1245807690134816,0.005623750328111672,0.11006030386959902,0.005342788366605131,5.139961863229231e-05,0.12107824218294819,87,0.0049997962515076,0.1132175022712999,0.0078464380823024,5.061920983884516e-05,0.1261143558149489
89000,0.008260777680453591,0.1282638531128614,0.005974640661973323,5.022573824753201e-05,0.1425494971935359,0.0051566125439188905,0.1370575670654216,0.0050312865658298025,4.847096838151874e-05,0.14729393714355193,88,0.0067140423922936,0.1023632918192961,0.007042133001905,4.9957496827961024e-05,0.1161694247103228
90000,0.006924453613930386,0.12420354261132889,0.006294282079198432,5.421921087328967e-05,0.13747649751533092,0.006250218562529725,0.14991284694852947,0.004253487177847817,4.3208343187759735e-05,0.16045976103209472,89,0.00674825388048,0.12349255861048,0.0083982129057633,4.779169630449154e-05,0.1386868170930279
91000,0.005306396777128543,0.08651750457755407,0.004344713895464894,5.5678495528436844e-05,0.09622429374567588,0.005650303256822929,0.12222203975395678,0.007780361186877795,5.54829182966795e-05,0.13570818711595412,90,0.0068408437703573,0.0961009121766073,0.0082981301633755,4.334287724669794e-05,0.111283228987587
92000,0.00446626068044002,0.10877887809603999,0.00486324340530427,4.4637912951120606e-05,0.11815302009473543,0.005566669784462827,0.08742030179136054,0.006791695605833809,4.4607746521854006e-05,0.09982327492817902,91,0.00596162074862,0.1049991559003938,0.0082993139848474,4.750504465504512e-05,0.1193075956785163
93000,0.006157647772017029,0.10327200578530756,0.00589548465247541,5.342719202095796e-05,0.11537856540182091,0.006728557144264818,0.1446563128639973,0.008299880305764937,5.493025023204276e-05,0.15973968056425894,92,0.0055621361577063,0.1200107792809794,0.0068090772266462,4.237094106297229e-05,0.132424363606395
94000,0.005939896244037905,0.1192150356305101,0.005878775016233679,5.280796143542808e-05,0.1310865148522171,0.0052741228382739355,0.12309660787585017,0.004679877215364852,4.327942043753117e-05,0.1330938873499265,93,0.0065307884195771,0.1415682384631873,0.0070973239847674,4.408580152468566e-05,0.1552404366690565
95000,0.007887976165306315,0.10921540598911451,0.006053349454441742,5.627400863529714e-05,0.12321300561749776,0.005714941756291548,0.13512164880159253,0.006677805905081938,5.0267834516024384e-05,0.14756466429748208,94,0.0056354317124553,0.1148077104396179,0.0060215127606027,4.214246389431153e-05,0.1265067973765703
96000,0.006604057376011988,0.11986673282392439,0.0048636204395903024,5.2044470906778386e-05,0.13138645511043348,0.008544323730945045,0.1290682045796857,0.005245235258792681,4.032536329696486e-05,0.14289808893272032,95,0.0063394046543793,0.1258098110810242,0.0092535139179268,4.791666816062623e-05,0.1414506463214911
