Idx,q_sum0,q_sum1,q_sum2
5200,19.80709321975708,19.70905652999878,18.131204290390016
5300,17.0474178981781,20.116969175338745,20.03947052001953
5400,16.8094029712677,17.300661725997927,17.86180016517639
5500,19.1976446723938,16.99428716659546,18.44663514137268
5600,15.793279609680177,17.97728042602539,17.04838800430298
5700,18.547197799682618,22.122866792678835,16.123136653900147
5800,17.428955125808717,17.978981256484985,16.26111023902893
5900,15.627923564910889,17.83968569755554,21.701946048736573
6000,16.22430874824524,22.27326853752136,18.28278434753418
6100,15.05828351020813,19.303381700515747,18.8670782661438
6200,20.58216534614563,20.42343402862549,20.784936437606813
6300,17.80119514465332,21.252462482452394,21.260704307556153
6400,18.011835985183716,24.270172004699706,17.9627046585083
6500,18.477950592041015,17.47203028678894,18.546750955581665
6600,21.31732189178467,20.87272297859192,21.855422925949096
6700,16.611967973709106,21.27560146331787,23.6664564037323
6800,18.912998456954956,22.26458517074585,15.863276357650756
6900,17.540195779800413,21.574059686660767,21.911471319198608
7000,17.279687128067017,19.782643146514893,22.46342555999756
7100,16.93804347038269,19.404213132858278,15.277881202697754
7200,17.30042212486267,22.416901359558107,23.45141369819641
7300,21.251370000839234,17.298154010772706,22.2105419921875
7400,21.444655055999757,19.669961595535277,20.727252969741823
7500,16.18802989959717,21.013089084625243,19.950866136550903
7600,17.339696493148804,18.107587642669678,22.573000411987305
7700,23.649442586898804,16.151490888595582,21.871979188919067
7800,22.28736636161804,17.350204601287842,22.714723825454712
7900,20.60043611526489,14.470259094238282,22.26752104759216
8000,16.576579294204713,14.459835901260377,21.04054181098938
8100,16.246587619781494,15.147714023590089,20.707665452957155
8200,17.709448089599608,15.181089096069336,17.288244161605835
8300,15.749861164093018,19.052719678878784,20.966905193328856
8400,18.69787492752075,20.623080568313597,20.94097897529602
8500,17.185368700027468,23.649922494888305,20.508035097122193
8600,21.73513753890991,18.543817234039306,19.688897705078126
8700,17.418126230239867,18.198510093688967,19.564988527297974
8800,17.975521450042724,17.61738473892212,20.50980097770691
8900,19.352888708114623,19.738349962234498,23.94000325202942
9000,19.722780141830444,20.245693368911745,20.81372043609619
9100,19.160611085891723,19.839763975143434,20.31126943588257
9200,20.211135873794557,18.376238059997558,21.578892078399658
9300,19.48480513572693,19.46414008140564,21.88251615524292
9400,24.21210398674011,18.944184246063234,18.395729217529297
9500,21.164611988067627,19.951901836395265,16.65883529663086
9600,20.53748438835144,17.849115943908693,19.3987752532959
9700,22.174939861297606,16.17409384727478,16.76079617500305
9800,19.979483604431152,18.782259426116944,23.87840281486511
9900,18.055766620635985,20.414664335250855,17.852990617752074
10000,15.856759967803955,14.247580232620239,16.61863163948059
10100,16.814005460739136,15.174366359710694,17.39981116294861
10200,20.167806024551393,16.914697408676147,20.71775754928589
10300,16.637254962921144,17.83495309829712,20.08179353713989
10400,18.332163429260255,22.25550866127014,19.988495616912843
10500,14.244856996536255,21.992074632644652,22.77330436706543
10600,16.69452880859375,16.28734251976013,18.25294584274292
10700,19.595071954727175,16.35581929206848,22.56068281173706
10800,22.186491794586182,14.676239442825317,20.839256916046143
10900,21.056535358428956,19.871276292800903,21.471233892440797
11000,17.76731330871582,21.5639217376709,17.115271401405334
11100,18.133259334564208,20.71935036659241,17.743567714691164
11200,17.448066186904907,18.286008796691895,18.42806706428528
11300,13.994898519515992,15.561694688796997,17.08024730682373
11400,14.54796844482422,16.524634294509887,16.4277405834198
11500,17.583966751098632,20.661253032684325,16.369112520217897
11600,17.540989294052125,16.651137704849244,21.37132924079895
11700,15.488372240066528,16.436381254196167,15.83553466796875
11800,18.31990948677063,18.793303651809694,18.23903172492981
11900,19.13716474533081,16.277689065933227,17.08864435195923
12000,21.29998649597168,14.790369653701783,20.956741876602173
12100,21.720080308914184,20.51256046295166,23.578760166168212
12200,16.670659646987914,18.328602304458617,19.298749752044678
12300,22.802869024276735,19.249577360153197,19.906252546310427
12400,15.821648435592651,19.526366338729858,21.380584602355956
12500,15.106754035949708,21.253043756484985,16.624106798171997
12600,19.7425678730011,17.311339225769043,22.342565612792967
12700,21.92038592338562,21.793058729171754,20.775871210098266
12800,15.789124555587769,20.518507986068727,16.203198375701906
12900,17.84020161628723,20.22885919570923,17.4081782913208
13000,20.50640073776245,16.15366499900818,20.600487880706787
13100,18.669509954452515,16.472509632110597,16.608346519470214
13200,17.20122030258179,16.32302682876587,15.714543228149415
13300,19.668569612503052,16.974478702545166,14.533866682052611
13400,18.7612921333313,20.204656887054444,16.82536925315857
13500,22.49309679031372,23.779605979919435,21.909581117630005
13600,14.501037197113037,16.1574818611145,16.29991707801819
13700,14.331931810379029,20.409359951019287,18.46482582092285
13800,17.14222282409668,21.9220006275177,17.861049661636354
13900,21.798850345611573,19.93208399772644,15.430471868515015
14000,17.129550828933716,20.972107734680176,17.52633936882019
14100,21.978360080718993,20.881584997177125,18.63661922454834
14200,17.95274305343628,17.41534987449646,18.151409616470335
14300,19.1038707447052,18.542024087905883,18.44860668182373
14400,17.433580741882324,21.55507520675659,19.452508163452148
14500,18.627386388778685,20.299481248855592,22.031484003067018
14600,16.98702374458313,18.204761514663698,16.036325120925902
14700,19.412023515701293,21.71700640678406,17.124317264556886
14800,22.560989761352538,22.02118616104126,19.477661361694334
14900,20.024843969345092,18.44628932952881,20.963445224761962
15000,17.177603244781494,16.744708251953124,22.67579400062561
15100,17.37861117362976,17.180113048553466,20.684661378860472
15200,18.12039574623108,20.238669900894166,19.63108087539673
15300,22.03052433013916,17.17955987930298,17.980514364242552
15400,19.266373643875124,15.499544324874877,20.11998121261597
15500,18.352347536087038,18.440766191482545,11.65661479473114
15600,22.67768340110779,24.477592868804933,20.62167935371399
15700,20.623334531784057,23.59344458580017,18.28870535850525
15800,15.885505151748657,15.918217792510987,19.64484101295471
15900,20.290724782943727,15.858321838378906,21.758726482391356
16000,20.74561760902405,15.953091917037964,19.632191581726076
16100,19.044066314697265,18.217277488708497,16.299319953918456
16200,18.162790966033935,15.75352541923523,18.319328842163085
16300,17.311253719329834,22.47003176689148,22.131300230026245
16400,15.8091095161438,19.323030242919923,20.472090005874634
16500,16.799641609191895,16.58946647644043,17.29167737007141
16600,18.61454574584961,15.344530982971191,21.047734804153443
16700,15.965164289474487,15.39235899925232,19.188149642944335
16800,16.937547540664674,18.861381607055662,20.67559453010559
16900,16.90455973625183,19.816262769699097,22.05559539794922
17000,18.152182722091673,14.42741156578064,18.44328335762024
17100,21.09064558982849,13.598968181610108,17.674626188278197
17200,18.503939123153685,18.29652578353882,21.36550353050232
17300,24.295335035324097,20.327539796829225,17.006425619125366
17400,19.95576192855835,22.613081398010255,19.20003804206848
17500,15.644258594512939,15.412106952667237,19.290565423965454
17600,18.842906398773195,17.108441343307494,19.56284761428833
17700,20.90543430328369,20.660922813415528,17.411340732574462
17800,15.665333213806152,17.58043538093567,18.438315792083742
17900,16.260263290405273,21.82079236984253,16.018565235137938
18000,17.002071723937988,18.891751499176024,16.047475547790526
18100,21.371225872039794,19.314792194366454,18.692738542556764
18200,17.42934666633606,15.507442054748536,14.489842901229858
18300,16.32390724182129,15.68414436340332,20.88177918434143
18400,17.670723505020142,19.426528005599977,19.47731551170349
18500,12.796741981506347,15.68780652999878,18.188589572906494
18600,21.16723487854004,16.08839075088501,18.332767133712768
18700,16.040373964309694,16.67105052947998,18.336189432144167
18800,24.009826650619505,17.655724573135377,19.77987816810608
18900,20.245048780441284,20.764022989273073,17.654234533309936
19000,16.597345895767212,20.381403980255126,22.627790603637695
19100,16.37558542251587,16.69516932487488,16.571091346740722
19200,20.428612813949584,13.138382759094238,16.20821464538574
19300,21.61252236366272,18.700209827423095,18.782488527297975
19400,19.516374492645262,16.94767024040222,17.676904640197755
19500,19.93135244369507,19.404088735580444,21.54071699142456
19600,22.654513835906982,12.810959997177124,21.378034658432007
19700,20.504262161254882,16.436702337265015,15.340234746932984
19800,18.173660106658936,15.152473683357238,21.6721494102478
19900,17.223806009292602,17.761442489624024,18.815153894424437
20000,17.87828963279724,19.390649299621582,15.531818723678589
20100,22.283249292373657,18.28975522041321,15.546468954086304
20200,19.83072974205017,19.01191153526306,23.179749612808227
20300,16.91274000167847,22.586190729141236,13.944550223350525
20400,18.273179559707643,19.719394187927247,15.092735152244568
20500,21.226546812057496,16.475808010101318,17.107181358337403
20600,17.54737904548645,16.39415040016174,16.70904461860657
20700,16.742400598526,15.669880237579346,17.16355076789856
20800,20.26992190361023,18.475823125839234,17.688772916793823
20900,22.671006088256835,18.08914821624756,22.178355979919434
21000,16.911241474151613,16.267881660461427,19.0601522064209
21100,24.2872611618042,19.305455102920533,21.993407230377198
21200,19.505437288284302,19.278999404907225,19.382365465164185
21300,19.605507612228394,15.833970489501953,23.515405817031862
21400,16.7319722366333,19.410537719726562,15.913121356964112
21500,22.542831163406372,17.572182922363282,18.115092630386354
21600,18.933241291046144,16.251482429504396,18.547279539108278
21700,18.639734144210816,10.569871997833252,17.13874324798584
21800,16.747639627456664,16.655513553619386,17.740671463012696
21900,24.768125305175783,20.578082008361818,18.937594327926636
22000,17.2028556060791,16.455544185638427,23.814013147354125
22100,17.139736394882203,21.228022928237916,20.632671489715577
22200,21.700135164260864,16.60206953048706,20.59458351135254
22300,12.85288004398346,18.72496150970459,18.932953824996947
22400,17.64039216041565,15.712508039474487,17.765553522109986
22500,20.880674381256103,14.865555791854858,18.922550826072694
22600,16.97050546646118,17.636962995529174,19.54882306098938
22700,16.338311986923216,18.382581119537353,20.925144147872924
22800,15.891869821548461,18.13006495475769,17.348622999191285
22900,21.006037912368775,22.704671297073364,18.84579298019409
23000,16.774864044189453,20.088208351135254,17.374688119888305
23100,20.021126289367675,17.563765163421632,19.087301330566405
23200,19.469258651733398,17.473571090698243,20.373640480041505
23300,16.294035692214965,18.99040910720825,21.294615850448608
23400,13.081403350830078,16.781685047149658,21.166236906051637
23500,12.581088304519653,19.138615131378174,14.524566593170166
23600,13.066154336929321,19.223150062561036,19.151911668777466
23700,13.587340631484984,20.030277166366577,19.879233083724976
23800,16.176780967712403,18.160727472305297,19.39979257583618
23900,16.155140867233275,19.04281891822815,17.01154634475708
24000,15.987997131347656,18.584109897613526,14.33726234436035
24100,18.569346876144408,20.23125226974487,18.71284752845764
24200,22.356325483322145,17.171815738677978,16.092426862716675
24300,21.89277359008789,15.841928548812866,15.255623722076416
24400,21.740274114608766,14.851421031951904,15.778958902359008
24500,16.529059648513794,20.485557050704955,17.93068597793579
24600,21.871975584030153,20.662361030578612,18.071515331268312
24700,14.274406204223633,18.47892837524414,14.202942848205566
24800,19.54845467567444,17.061129932403563,15.9159050655365
24900,17.909805755615235,15.912646837234497,18.962300491333007
25000,17.045897064208983,19.38159589767456,20.577134199142456
25100,21.700226373672486,21.690729675292967,16.327273378372194
25200,21.61658721923828,19.965675802230834,15.032491312026977
25300,22.763036909103395,16.895450630187987,15.165424365997314
25400,17.11886715888977,13.331215505599976,17.620714988708496
25500,17.077783861160277,12.033388605117798,18.062812156677246
25600,19.532603406906127,13.523902225494385,19.971479225158692
25700,18.82062445640564,16.877188520431517,18.920950632095337
25800,21.367028074264525,17.736866245269777,19.917330446243287
25900,20.29396484375,18.690099201202393,17.3047168636322
26000,20.29531234741211,19.59371971130371,18.472836904525757
26100,18.737812328338624,18.708494005203246,17.70027545928955
26200,17.977241430282593,21.451486263275147,14.844731874465943
26300,16.282873344421386,15.601846494674682,14.752724571228027
26400,22.183475303649903,15.300803298950195,19.34009015083313
26500,17.13344317436218,19.296072444915772,21.292160396575927
26600,18.958094005584716,14.493916330337525,19.07958698272705
26700,22.8547234916687,19.364920263290404,19.51370496749878
26800,18.55017258644104,18.234564094543458,20.186590604782104
26900,19.586695289611818,19.671760053634642,19.239207525253295
27000,22.865007076263428,17.296501016616823,18.656698713302614
27100,13.61478635787964,17.20101098060608,16.61832164764404
27200,18.90749089241028,21.684346532821657,17.541758670806885
27300,18.939166736602782,19.663114624023436,15.643247499465943
27400,15.984484186172486,15.372556743621827,20.135354509353636
27500,16.397664155960083,18.10578384399414,22.05673110961914
27600,20.231721591949462,16.44030595779419,15.528685121536254
27700,22.100773458480834,17.381074743270872,15.992913131713868
27800,18.40693739891052,17.955851726531982,15.546192812919617
27900,15.574584226608277,17.021374883651735,15.466387376785278
28000,16.976121711730958,20.06678244590759,20.124305257797243
28100,20.889757051467896,20.86775400161743,19.672283554077147
28200,21.944138622283937,19.089867219924926,18.87725277900696
28300,19.740134897232057,15.899511404037476,16.453397626876832
28400,17.12757264137268,19.16643211364746,16.781817979812622
28500,20.497530107498168,15.815184774398803,17.393835020065307
28600,17.197292909622192,19.25079153060913,19.12103491783142
28700,18.875852479934693,19.124947786331177,16.24173189163208
28800,16.68100393295288,16.12864492416382,15.933538827896118
28900,16.70861988067627,19.089894895553588,20.106102752685548
29000,17.39140453338623,15.570162410736083,16.420381526947022
29100,19.836652336120604,16.240657358169557,15.521809577941895
29200,15.58357135772705,14.689367113113404,19.560606136322022
29300,20.174552221298217,16.787183361053465,15.082537879943848
29400,16.17975405693054,20.33909203529358,21.326099309921265
29500,21.762153186798095,16.3435950756073,21.686721668243408
29600,19.20494650840759,17.4348561000824,17.893975257873535
29700,20.070969142913818,20.126955823898314,18.463555240631102
29800,20.255989923477173,16.972352972030638,22.407537984848023
29900,19.021269025802614,17.171106882095337,21.981595392227174
30000,20.279961824417114,18.02095823287964,20.486097288131713
30100,20.28857744216919,18.83312689781189,19.987262649536135
30200,24.487828216552735,18.35536124229431,20.047931604385376
30300,17.56551887512207,21.528033018112183,21.07638991355896
30400,18.73958529472351,19.465520849227904,15.192792196273803
30500,15.220088863372803,20.1566433429718,15.161680946350097
30600,15.363494901657104,21.13926640510559,20.70339377403259
30700,19.295231580734253,19.903578519821167,22.80702272415161
30800,18.613745784759523,23.097057361602783,21.518518838882446
30900,15.856881380081177,16.008583478927612,20.11974401473999
31000,21.784893808364867,13.922989168167113,19.957171192169188
31100,17.947902812957764,17.841385269165038,19.590787954330445
31200,17.317824478149415,15.175427980422974,17.240517444610596
31300,16.43207390785217,17.22804789543152,14.318684463500977
31400,16.330052509307862,19.38044532775879,14.768391847610474
31500,21.674634313583375,22.78448634147644,18.06656189918518
31600,20.35446614265442,20.70826693534851,20.04009729385376
31700,17.73152111053467,15.631369743347168,14.986209106445312
31800,18.988190727233885,21.724902658462526,15.089127311706543
31900,20.685248641967775,21.632880878448486,15.113098001480102
32000,16.58915181159973,17.318093013763427,16.338317432403564
32100,19.181449728012083,20.173580112457277,18.568824033737183
32200,18.43249340057373,22.012382478713988,18.9414026927948
32300,23.12976580619812,23.04560348510742,19.09664589881897
32400,25.76832405090332,21.653156137466432,15.826942710876464
32500,15.0430535697937,19.20178080558777,14.727603788375854
32600,20.800828590393067,16.752615804672242,15.482752161026001
32700,15.428643474578857,15.613307790756226,15.940393838882446
32800,19.026846208572387,16.060323181152345,21.114696397781373
32900,17.945653915405273,15.84705099105835,17.68052978515625
33000,15.0667525100708,14.648509292602538,17.82251450538635
33100,12.349930629730224,21.466707983016967,16.276610774993898
33200,13.832096033096313,22.914831676483153,15.50951681137085
33300,16.83320046424866,16.152456798553466,21.46162462234497
33400,18.423622932434082,16.416595153808593,19.46748788833618
33500,20.602773723602294,18.97551297187805,17.31558734893799
33600,19.77732720375061,18.97555793762207,13.995078535079957
33700,21.160431146621704,18.665854177474976,14.159998960494995
33800,18.029838552474974,17.15291690826416,12.831619682312011
33900,15.970163869857789,24.011640357971192,14.116616106033325
34000,19.368406505584716,18.233188705444334,16.44868353843689
34100,20.689333143234254,18.207087783813478,18.073498678207397
34200,18.406230154037477,24.50332459449768,15.226182403564453
34300,18.799785957336425,17.428869705200196,19.279897499084473
34400,19.293723030090334,17.176798820495605,17.05326575279236
34500,16.45606526374817,19.82654263496399,19.512025032043457
34600,17.006263189315796,23.701928434371947,16.101150703430175
34700,20.464013357162475,17.149729766845702,18.65633285522461
34800,14.969482097625733,24.049917783737182,19.591362953186035
34900,20.63471374511719,17.985350131988525,20.721534509658813
35000,18.638954467773438,14.890618219375611,18.900530996322633
35100,16.28577444076538,17.208774347305297,19.21750819206238
35200,17.92259877204895,20.450258255004883,20.018547668457032
35300,18.446448640823363,19.23784655570984,16.73497483253479
35400,15.700031232833862,16.140778064727783,16.739552564620972
35500,15.1379243183136,15.411086702346802,20.480971212387086
35600,20.064034156799316,17.384747638702393,18.93202932357788
35700,19.01987651824951,18.19775616645813,19.68484525680542
35800,21.281730546951295,16.646643409729005,19.224704265594482
35900,16.217882833480836,25.272141890525816,22.238911905288695
36000,19.052736320495605,21.644639825820924,18.85038667678833
36100,23.46441439628601,16.332016496658326,20.500110235214233
36200,18.039403676986694,15.813163156509399,13.826365842819214
36300,17.066296653747557,19.88793581008911,15.710739841461182
36400,17.15983235359192,16.079163007736206,17.06899157524109
36500,20.44634943962097,14.084371480941773,14.30808364868164
36600,16.709799499511718,15.543786201477051,14.74965666770935
36700,18.005209765434266,18.170888109207155,16.33215558052063
36800,14.195053472518921,18.41337071418762,18.230492811203003
36900,19.940558319091796,18.077902784347533,19.931351232528687
37000,19.076221971511842,17.517100019454958,23.397813940048216
37100,15.981820220947265,23.71123492240906,18.11803192138672
37200,14.821492156982423,23.308022441864015,20.080490379333497
37300,22.15624436378479,16.541109457015992,17.949743547439574
37400,17.73735013961792,16.072946634292602,15.431155967712403
37500,16.33382957458496,14.071271085739136,20.026216402053834
37600,17.066636352539064,13.837957220077515,16.351235780715943
37700,16.919533329010008,20.265018310546875,16.283285779953005
37800,17.39222537994385,18.415031604766845,22.56641646385193
37900,17.73108551979065,17.60988540649414,15.874498825073243
38000,18.725428676605226,16.232987775802613,17.433970232009887
38100,20.742039127349855,20.46310779571533,20.60512981414795
38200,17.01317847251892,21.58299234390259,19.684295854568482
38300,19.96997272491455,22.901644821166993,16.229697065353392
38400,13.98278618812561,17.144773445129395,17.79687734603882
38500,22.238979816436768,14.822889804840088,14.924323778152466
38600,16.443012170791626,19.239830570220946,18.482709703445433
38700,17.601710948944092,17.063532094955445,19.004598207473755
38800,17.04054591178894,20.01779221534729,20.333633003234862
38900,16.888537254333496,17.534004259109498,20.405483627319335
39000,18.844415550231933,24.25586144447327,17.551089448928835
39100,16.91157382965088,19.73469654083252,15.577192993164063
39200,21.076110305786134,15.451163511276246,18.387894477844238
39300,17.189044961929323,15.806844205856324,18.734601411819458
39400,15.703499193191528,19.290650300979614,21.19383352279663
39500,18.66317720413208,17.19475296974182,20.12160020828247
39600,15.68217830657959,15.9141730594635,19.482693853378297
39700,19.760925636291503,21.879804821014403,18.686336488723754
39800,13.390198259353637,15.511282644271851,20.008245325088502
39900,14.856438903808593,21.301194734573365,17.512477445602418
40000,16.750371551513673,14.831231861114501,20.124203205108643
40100,19.740935564041138,17.194342498779296,19.964604215621947
40200,15.068411922454834,19.446896305084227,16.28908413887024
40300,16.19193962097168,15.199754734039306,20.817660093307495
40400,22.05532248497009,17.792263250350953,18.904358263015748
40500,18.60621247291565,20.808776082992555,21.09764842033386
40600,20.501022062301637,17.748384408950805,15.90362156867981
40700,17.56103735923767,16.79593945503235,18.79095678329468
40800,14.400205240249633,16.036394157409667,14.973094692230225
40900,19.206909112930298,17.985693788528444,16.018751707077026
41000,16.293753805160524,19.77740818977356,16.46726969718933
41100,24.827694244384766,19.467073917388916,17.193155488967896
41200,16.787627973556518,17.227817058563232,16.203610472679138
41300,18.3812460231781,18.6086784362793,18.81856915473938
41400,16.823901777267455,20.535143184661866,20.332637119293214
41500,17.336363229751587,21.44214853286743,17.520325803756712
41600,16.563887071609496,18.238394622802733,23.417531452178956
41700,16.344000272750854,19.783551054000853,20.30346013069153
41800,16.506303367614745,21.025861120224,21.082465391159058
41900,16.900770959854125,14.62886134147644,17.62631239891052
42000,17.100930767059324,18.499652042388917,20.320837869644166
42100,19.2733025932312,15.654345664978027,19.776546964645387
42200,16.286341638565062,19.601745233535766,20.898169384002685
42300,16.83057469367981,21.07590341567993,20.22970148086548
42400,11.799412298202515,16.887709856033325,17.512503995895386
42500,13.30901379585266,19.246381731033324,15.358747491836548
42600,15.51047357559204,18.16982674598694,15.088142375946045
42700,15.042013216018677,21.30777479171753,17.168075923919677
42800,15.537095975875854,19.778958044052125,19.284350233078
42900,13.95030616760254,19.792647523880007,15.268581628799438
43000,12.876179723739623,19.313922863006592,18.79644857406616
43100,17.23456265449524,19.82016019821167,18.024385557174682
43200,11.44545662879944,16.680484647750855,15.498511152267456
43300,12.825306253433228,15.816534671783447,18.69635145187378
43400,19.200133438110353,14.759589548110961,15.623794040679932
43500,14.842542028427124,19.23062569618225,14.020074243545531
43600,23.289723482131958,15.630062479972839,15.496452903747558
43700,20.385617027282716,18.446849508285524,18.199561738967894
43800,20.3985777759552,14.346754570007324,17.376371784210207
43900,20.51558150291443,14.07674409866333,18.976794204711915
44000,17.49640953063965,20.08266077041626,14.72854796409607
44100,22.307715120315553,16.90142783164978,18.248812856674196
44200,18.43762125968933,21.762581434249878,21.149433002471923
44300,16.720429048538207,22.125678358078,19.950708074569704
44400,16.376441802978515,21.842669200897216,15.859254531860351
44500,16.68909670829773,21.548197135925292,17.19673442840576
44600,19.957173051834108,19.865792694091798,21.36854679107666
44700,14.783201923370362,22.41091604232788,16.163022804260255
44800,15.180260534286498,20.86707218170166,18.389185943603515
44900,17.898721742630006,16.20764380455017,18.52386773109436
45000,18.49999478340149,16.41297384262085,20.975889358520508
45100,13.267265043258668,18.708076105117797,19.01822257041931
45200,13.342111167907715,17.595567922592164,16.604448652267457
45300,16.20175030708313,19.17755811691284,14.717976913452148
45400,14.666047191619873,16.681974935531617,18.454453077316284
45500,17.465529327392577,15.29025918006897,19.732147512435912
45600,20.21000282287598,14.106692638397217,19.118921670913696
45700,18.16713991165161,13.974832105636597,17.618908281326295
45800,20.516161069869995,16.644817371368408,17.42609221458435
45900,18.802876272201537,21.886643505096437,18.99372239112854
46000,15.477007446289063,22.176623497009277,20.04051031112671
46100,16.640603466033937,14.539860229492188,17.14345175743103
46200,19.931983222961424,14.429280347824097,18.42628830909729
46300,16.28683466911316,18.54269292831421,18.655374155044555
46400,15.50278377532959,19.65055333137512,19.746757640838624
46500,16.099998426437377,21.574772300720216,17.639946737289428
46600,15.601382675170898,15.299958400726318,15.317796688079834
46700,17.314367418289184,15.698234176635742,16.79076400756836
46800,17.183366460800173,18.565828495025634,18.44436870574951
46900,19.034932565689086,15.898669233322144,18.451896524429323
47000,17.194376516342164,19.282325649261473,19.057971143722533
47100,17.239496154785158,18.832933225631713,18.04807942390442
47200,16.517304735183714,18.36092903137207,17.08704337120056
47300,20.04112208366394,21.539538555145263,16.77769609451294
47400,21.37792550086975,16.146974306106568,22.3866930103302
47500,14.937541122436523,16.814242153167726,15.565539789199828
47600,17.399358215332033,13.190217714309693,17.0244921207428
47700,20.701941385269166,21.433153972625732,19.249350242614746
47800,18.589369287490843,18.814751167297363,20.71465096473694
47900,17.7572101020813,18.47836320877075,15.768042516708373
48000,20.703872938156128,13.557681999206544,19.09946548461914
48100,19.95337055206299,16.73930917739868,19.66835045814514
48200,20.670340280532837,17.08779309272766,14.745478620529175
48300,23.869583005905152,11.83933180809021,17.680606956481935
48400,19.242823162078857,18.036903162002563,20.560290155410765
48500,19.107435369491576,14.216679410934448,20.334565496444704
48600,15.498553581237793,17.12553189277649,18.695607929229737
48700,19.00815170288086,17.84928379058838,15.18727668762207
48800,19.35762619972229,21.921847448349,16.8048166179657
48900,22.72657389640808,19.647405042648316,14.739587659835815
49000,17.801730632781982,19.77240984916687,15.112196235656738
49100,14.662830328941345,15.989016656875611,18.375888614654542
49200,20.511772928237914,19.21374713897705,18.095056457519533
49300,20.106591176986694,16.458130645751954,19.39898377418518
49400,20.010107107162476,15.475230522155762,18.709598999023438
49500,15.90864170074463,18.702366218566894,13.661464328765868
49600,21.053255729675293,14.719720554351806,18.17559857368469
49700,16.48870666503906,19.074598779678343,18.28640169143677
49800,18.800252952575683,19.57624014854431,15.46233232498169
49900,21.199109783172606,15.234738216400146,16.402255697250368
50000,18.009612646102905,16.50526828765869,16.64404839515686
50100,14.022578592300414,17.323056077957155,21.426591634750366
50200,14.232228579521179,19.189596796035765,19.763034753799438
50300,18.777728481292726,14.174537029266357,21.050663423538207
50400,17.66204429626465,20.126776208877562,17.077513647079467
50500,17.66032874107361,16.434504632949828,18.25344983100891
50600,15.282403745651244,14.345343341827393,20.947799224853515
50700,19.613699798583983,16.805816287994386,21.437210350036622
50800,15.57145902633667,13.821349411010742,15.158337659835816
50900,14.539671802520752,18.4942018699646,20.33807333946228
51000,14.16298719406128,19.868439741134644,17.383162965774535
51100,18.659551887512208,16.619728374481202,20.00093454360962
51200,19.25637596130371,17.71167504310608,19.787202339172364
51300,13.823772096633911,18.122347373962402,19.2726438331604
51400,19.1280876159668,22.022659425735473,19.77145619392395
51500,16.63233730316162,22.340201654434203,15.917007756233215
51600,20.380923385620118,14.741759424209596,19.46348829269409
51700,14.446288204193115,17.55662598609924,20.19626510620117
